 621.86286 13.955 0.004
 627.91204 13.903 0.004
 628.92138 13.899 0.004
 629.86521 13.902 0.004
 632.92167 13.907 0.004
 633.92617 13.900 0.004
 635.92128 13.913 0.004
 643.89004 13.925 0.004
 645.89353 13.936 0.004
 649.86285 13.964 0.004
 656.90860 13.930 0.004
 657.84981 13.951 0.004
 658.92145 13.943 0.004
 664.81280 13.908 0.004
 664.90134 13.903 0.004
 665.88834 13.897 0.004
 666.89886 13.904 0.004
 667.90968 13.901 0.004
 668.88027 13.902 0.004
 670.84591 13.900 0.004
 671.86846 13.896 0.004
 672.92197 13.902 0.004
 673.72423 13.915 0.004
 684.80101 13.912 0.004
 685.73953 13.920 0.004
 686.78195 13.909 0.004
 688.88679 13.927 0.004
 689.77678 13.918 0.004
 697.74281 13.901 0.004
 698.88881 13.903 0.004
 699.74530 13.907 0.004
 700.75392 13.899 0.004
 701.72635 13.893 0.004
 704.69866 13.926 0.004
 706.72239 13.914 0.004
 707.75841 13.880 0.004
 708.72591 13.889 0.004
 712.72626 13.868 0.004
 713.76399 13.878 0.004
 714.77935 13.873 0.004
 716.71298 13.867 0.004
 720.68857 13.869 0.004
 722.65382 13.864 0.004
 726.74596 13.870 0.004
 728.64473 13.873 0.004
 729.71166 13.889 0.004
 730.63577 13.896 0.004
 733.69775 13.906 0.004
 739.76268 13.889 0.004
 741.68927 13.876 0.004
 742.77970 13.855 0.004
 744.73155 13.860 0.004
 745.68283 13.862 0.004
 747.62173 13.845 0.004
 748.58326 13.850 0.004
 749.59096 13.848 0.004
 750.58554 13.841 0.004
 751.59266 13.849 0.004
 752.79524 13.849 0.004
 753.73581 13.839 0.004
 754.70241 13.853 0.004
 755.59146 13.853 0.004
 759.59749 13.867 0.004
 760.60387 13.872 0.004
 761.60080 13.874 0.004
 762.59143 13.873 0.004
 762.72595 13.871 0.004
 763.61042 13.871 0.004
 763.69101 13.870 0.004
 763.77968 13.900 0.004
 764.69762 13.893 0.004
 765.64171 13.869 0.004
 766.53795 13.888 0.004
 766.67853 13.862 0.004
 767.58700 13.875 0.004
 767.64572 13.873 0.004
 767.74041 13.857 0.004
 769.56997 13.869 0.004
 770.55773 13.846 0.004
 771.57229 13.878 0.004
 772.57100 13.861 0.004
 772.75220 13.858 0.004
 773.63286 13.857 0.004
 774.66289 13.871 0.004
 775.61521 13.845 0.004
 776.60446 13.828 0.004
 776.75705 13.849 0.004
 777.54912 13.872 0.004
 778.58692 13.853 0.004
 778.67787 13.848 0.004
 779.56730 13.855 0.004
 779.72209 13.838 0.004
 780.57128 13.840 0.004
 780.74024 13.842 0.004
 781.62194 13.842 0.004
 782.55652 13.844 0.004
 782.65617 13.840 0.004
 783.60232 13.818 0.004
 784.64779 13.832 0.004
 785.54419 13.818 0.004
 786.55040 13.821 0.004
 787.63209 13.814 0.004
 788.56033 13.820 0.004
 790.59986 13.811 0.004
 795.58777 13.808 0.004
 796.57503 13.846 0.004
 796.70241 13.829 0.004
 797.55586 13.819 0.004
 798.62531 13.814 0.004
 800.56044 13.818 0.004
 802.65210 13.818 0.004
 806.55819 13.829 0.004
 808.57646 13.841 0.004
 816.65272 13.828 0.004
 817.64798 13.835 0.004
 819.62714 13.809 0.004
 822.61351 13.801 0.004
 824.63350 13.788 0.004
 825.62122 13.785 0.004
 828.66655 13.783 0.004
 829.63320 13.782 0.004
 830.55064 13.809 0.004
 832.64003 13.782 0.004
 834.54226 13.804 0.004
 836.60770 13.792 0.004
 838.62655 13.791 0.004
