621.356 15.388 0.005
626.439 15.388 0.004
627.405 15.386 0.005
628.414 15.390 0.005
629.358 15.380 0.005
632.414 15.378 0.005
633.419 15.374 0.004
635.414 15.363 0.005
643.383 15.379 0.004
645.386 15.372 0.004
649.355 15.365 0.005
671.361 15.379 0.004
672.415 15.395 0.004
673.419 15.372 0.004
685.232 15.381 0.004
686.275 15.398 0.004
688.379 15.392 0.004
689.269 15.391 0.004
698.381 15.387 0.005
700.247 15.392 0.004
701.219 15.402 0.005
704.191 15.396 0.007
707.251 15.381 0.007
708.219 15.396 0.007
712.219 15.383 0.004
713.257 15.394 0.004
722.146 15.385 0.005
726.239 15.401 0.005
730.128 15.395 0.005
742.272 15.382 0.005
744.224 15.391 0.004
752.288 15.388 0.005
753.228 15.384 0.004
754.195 15.396 0.005
762.219 15.402 0.005
763.184 15.397 0.005
763.272 15.399 0.005
764.19 15.402 0.008
766.171 15.397 0.005
767.233 15.401 0.007
771.065 15.396 0.005
772.245 15.393 0.005
774.156 15.410 0.004
776.25 15.402 0.005
778.17 15.405 0.005
780.233 15.391 0.005
782.149 15.385 0.005
783.095 15.398 0.005
787.125 15.379 0.005
790.092 15.392 0.004
796.195 15.393 0.005
802.145 15.403 0.008
816.145 15.414 0.004
817.141 15.403 0.005
819.12 15.389 0.004
822.106 15.390 0.004
824.126 15.383 0.005
825.114 15.394 0.005
828.159 15.396 0.005
829.126 15.394 0.005
830.043 15.390 0.005
832.133 15.392 0.004
836.1 15.391 0.005
838.119 15.389 0.005
840.112 15.378 0.005
842.068 15.391 0.004
843.114 15.389 0.005
856.057 15.391 0.007
858.025 15.393 0.005
860.026 15.383 0.009
867.023 15.374 0.005
874.021 15.380 0.005
963.405 15.382 0.004
986.391 15.400 0.004
987.403 15.386 0.004
1005.35 15.385 0.005
1008.38 15.395 0.005
1020.34 15.394 0.005
1025.33 15.378 0.005
1035.3 15.390 0.004
1037.33 15.391 0.005
1038.34 15.404 0.005
1041.33 15.389 0.004
1053.22 15.393 0.004
1058.28 15.395 0.004
1059.33 15.400 0.005
1061.32 15.378 0.004
1064.27 15.381 0.004
1069.19 15.374 0.004
1074.17 15.389 0.008
1077.16 15.371 0.004
1079.16 15.384 0.004
1081.21 15.375 0.004
1090.14 15.379 0.005
1094.2 15.357 0.004
1095.23 15.374 0.005
1102.17 15.367 0.004
1107.13 15.372 0.004
1117.12 15.373 0.004
1122.13 15.369 0.004
1128.08 15.383 0.005
1132.11 15.372 0.004
1138.15 15.397 0.004
1140.16 15.379 0.004
1144.19 15.379 0.004
1151.1 15.377 0.004
1154.06 15.371 0.005
1157.07 15.358 0.004
1163.17 15.386 0.005
1164.21 15.380 0.004
1170.07 15.363 0.004
1178.19 15.376 0.005
1182.19 15.374 0.005
1202.11 15.375 0.005
1208.08 15.366 0.007
1211.09 15.371 0.005
1216.08 15.379 0.005
1219.08 15.382 0.005
1234.03 15.368 0.007
1235.02 15.376 0.005
1330.43 15.359 0.005
1335.4 15.364 0.005
1347.43 15.369 0.005
1369.39 15.377 0.007
1412.29 15.382 0.005
1432.29 15.376 0.004
1435.21 15.382 0.005
1447.21 15.384 0.005
1451.2 15.388 0.005
1454.19 15.380 0.005
1460.14 15.394 0.005
1470.11 15.386 0.005
1480.2 15.391 0.005
1489.09 15.386 0.004
1491.15 15.387 0.005
1495.05 15.380 0.005
1499.02 15.394 0.005
1502.11 15.390 0.005
1506.1 15.395 0.005
1509.08 15.394 0.004
1514.16 15.381 0.005
1517.08 15.379 0.005
1520.12 15.385 0.004
1522.15 15.392 0.005
1525.04 15.374 0.005
1528.14 15.389 0.004
1562.11 15.363 0.005
1579.06 15.377 0.005
1581.09 15.375 0.004
1584.07 15.380 0.005
1586.08 15.381 0.004
1588.05 15.385 0.007
1592.08 15.380 0.005
1597.05 15.390 0.005
1602.05 15.376 0.005
1607.04 15.395 0.005
1702.41 15.426 0.007
1704.37 15.420 0.004
1706.41 15.402 0.005
1726.44 15.390 0.005
1730.43 15.423 0.004
1740.39 15.410 0.005
1744.4 15.412 0.005
1745.4 15.414 0.005
1749.38 15.401 0.004
1750.38 15.408 0.004
1751.36 15.396 0.004
1752.35 15.415 0.005
1753.35 15.399 0.004
1754.35 15.416 0.005
1755.35 15.411 0.007
1756.38 15.416 0.007
1757.32 15.414 0.005
1758.33 15.412 0.005
1759.34 15.411 0.005
1761.36 15.398 0.005
1762.34 15.415 0.004
1763.35 15.406 0.004
1764.34 15.407 0.004
1765.33 15.407 0.005
1766.31 15.428 0.005
1768.32 15.402 0.005
1769.23 15.413 0.004
1770.34 15.441 0.008
1773.3 15.397 0.004
1775.31 15.409 0.004
1829.2 15.443 0.005
2086.42 15.457 0.007
2104.35 15.445 0.006
2106.41 15.447 0.007
2115.4 15.456 0.007
2116.39 15.444 0.006
2117.4 15.453 0.006
2122.33 15.458 0.007
2123.34 15.447 0.006
2124.36 15.441 0.008
2128.34 15.444 0.007
2129.38 15.452 0.006
2130.33 15.466 0.007
2131.32 15.455 0.007
2132.32 15.451 0.007
2133.41 15.465 0.007
2134.33 15.454 0.007
2135.36 15.454 0.006
2136.36 15.449 0.007
2137.41 15.449 0.007
2140.33 15.459 0.007
2142.38 15.452 0.007
2143.34 15.454 0.006
2144.31 15.451 0.006
2155.4 15.439 0.007
2156.34 15.457 0.007
2160.27 15.461 0.007
2162.28 15.449 0.006
2166.28 15.451 0.006
2167.25 15.450 0.006
2168.23 15.454 0.007
2171.26 15.447 0.006
2172.27 15.451 0.006
2173.23 15.467 0.006
2177.16 15.447 0.007
2184.22 15.460 0.007
2185.18 15.464 0.007
2187.17 15.459 0.007
2190.21 15.437 0.007
2191.15 15.444 0.007
2192.18 15.453 0.006
2193.2 15.446 0.006
2194.17 15.445 0.006
2201.24 15.456 0.006
2206.12 15.457 0.008
2211.16 15.448 0.006
2212.16 15.451 0.007
2213.17 15.445 0.007
2214.16 15.457 0.007
2215.18 15.450 0.007
2217.15 15.442 0.007
2219.2 15.445 0.007
2222.25 15.456 0.007
2223.18 15.447 0.007
2225.11 15.447 0.006
2226.16 15.438 0.007
2228.08 15.419 0.006
2230.01 15.423 0.008
2232.03 15.435 0.007
2234.07 15.433 0.006
2236.06 15.433 0.006
2238.06 15.436 0.007
2241.05 15.436 0.007
2243.09 15.439 0.006
2248.13 15.453 0.006
2250.1 15.437 0.006
2253.09 15.438 0.006
2256.07 15.430 0.007
2258.11 15.439 0.006
2263.1 15.437 0.007
2265.13 15.449 0.006
2270.09 15.454 0.006
2272.08 15.453 0.006
2274.07 15.456 0.007
2276.03 15.462 0.008
2280.05 15.452 0.007
2285.09 15.458 0.006
2289.08 15.439 0.006
2291.08 15.446 0.006
2293.08 15.456 0.007
2295.08 15.467 0.007
2297.08 15.452 0.007
2299.08 15.461 0.007
2301.07 15.470 0.007
2448.4 15.448 0.007
2460.4 15.447 0.008
2463.43 15.444 0.007
2466.36 15.428 0.007
2467.42 15.436 0.007
2469.42 15.429 0.006
2471.41 15.440 0.007
2472.4 15.430 0.005
2473.42 15.452 0.006
2481.38 15.440 0.007
2483.41 15.459 0.006
2486.41 15.452 0.008
2488.41 15.453 0.007
2492.42 15.450 0.007
2495.42 15.446 0.005
2496.42 15.440 0.006
2498.29 15.447 0.007
2499.38 15.446 0.006
2500.39 15.437 0.007
2501.37 15.450 0.006
2502.35 15.438 0.007
2508.26 15.433 0.008
2516.3 15.440 0.007
2517.34 15.453 0.007
2518.31 15.450 0.007
2519.31 15.425 0.006
2520.31 15.439 0.007
