2241.57835 14.425  0.003 11 40 A
2243.61670 14.424  0.003 11 40 A
2249.57288 14.419  0.003 11 40 A
2251.62684 14.422  0.003 11 40 A
2254.58061 14.423  0.003 11 40 A
2256.59795 14.422  0.003 11 40 A
2259.61878 14.430  0.003 11 40 A
2262.62526 14.418  0.003 11 40 A
2264.61320 14.422  0.003 11 40 A
2266.61713 14.412  0.003 11 40 A
2271.59206 14.413  0.003 11 40 A
2273.59129 14.430  0.003 11 40 A
2276.58597 14.412  0.003 11 40 A
2280.57988 14.416  0.003 11 40 A
2285.57584 14.406  0.003 11 40 A
2289.61168 14.420  0.003 11 40 A
2291.61693 14.432  0.003 11 40 A
2293.61336 14.434  0.003 11 40 A
2295.61006 14.434  0.003 11 40 A
2297.61462 14.427  0.003 11 40 A
2299.60926 14.426  0.003 11 40 A
2301.60080 14.429  0.003 11 40 A
2453.88795 14.417  0.004 11  0 A
2460.93465 14.415  0.003 11 40 A
2464.89199 14.400  0.003 11 40 A
2466.88549 14.407  0.003 11 40 A
2468.87974 14.397  0.003 11 40 A
2470.87073 14.407  0.003 11 40 A
2472.89082 14.411  0.003 11 40 A
2481.87633 14.407  0.003 11 40 A
2483.93777 14.405  0.003 11 40 A
2486.93850 14.401  0.003 11 40 A
2489.82052 14.396  0.003 11 40 A
2490.81676 14.403  0.003 11  0 A
2496.80048 14.402  0.003 11 40 A
2497.82277 14.403  0.003 11 40 A
2498.82307 14.405  0.003 11 40 A
2499.90810 14.397  0.003 11 40 A
2500.91648 14.400  0.003 11  0 A
2501.91118 14.395  0.003 11 40 A
2502.88328 14.400  0.003 11 40 A
2508.79388 14.392  0.003 11 40 A
2516.82627 14.390  0.003 11 40 A
2517.87328 14.393  0.003 11 40 A
2518.84754 14.388  0.003 11 40 A
2519.79884 14.391  0.003 11 40 A
2520.84100 14.387  0.003 11 40 A
2521.79160 14.391  0.003 11 40 A
2524.79451 14.393  0.003 11 40 A
2526.82647 14.394  0.003 11 40 A
2529.78500 14.388  0.003 11 40 A
2535.74461 14.390  0.003 11 40 A
2537.75111 14.391  0.003 11 40 A
2538.85159 14.390  0.003 11 40 A
2539.74700 14.389  0.003 11 40 A
2540.79179 14.400  0.003 11 40 A
2541.75901 14.391  0.003 11 40 A
2542.72867 14.392  0.003 11 40 A
2544.71085 14.395  0.003 11 40 A
2545.72215 14.401  0.003 11 40 A
2547.74029 14.398  0.003 11 40 A
2548.76046 14.387  0.003 11 40 A
2550.75560 14.385  0.003 11 40 A
2551.74273 14.385  0.003 11 40 A
2552.75810 14.389  0.003 11 40 A
2553.69890 14.397  0.003 11 40 A
2554.75125 14.393  0.003 11 40 A
2555.75922 14.392  0.003 11 40 A
2556.73845 14.391  0.003 11 40 A
2557.75078 14.378  0.003 11 40 A
2558.70733 14.383  0.003 11 40 A
2559.66429 14.380  0.003 11 40 A
2560.69739 14.379  0.003 11 40 A
2561.74295 14.376  0.003 11 40 A
2562.71559 14.361  0.003 11 40 A
2563.72363 14.366  0.003 11 40 A
2564.74001 14.368  0.003 11 40 A
2565.73491 14.379  0.003 11 40 A
2566.71390 14.378  0.003 11 40 A
2571.70216 14.363  0.003 11 40 A
2572.76963 14.366  0.003 11 40 A
2573.70779 14.367  0.003 11 40 A
2574.68749 14.371  0.003 11 40 A
2576.73195 14.376  0.003 11 40 A
2577.69019 14.379  0.003 11 40 A
2578.67524 14.377  0.003 11 40 A
2579.68541 14.383  0.003 11 40 A
2580.69368 14.376  0.003 11 40 A
2583.66992 14.388  0.003 11 40 A
2584.67222 14.369  0.003 11 40 A
2587.65751 14.386  0.003 11 40 A
2588.66941 14.377  0.003 11 40 A
2589.66249 14.392  0.003 11 40 A
2590.67036 14.397  0.003 11 40 A
2591.69812 14.391  0.003 11 40 A
2593.65493 14.375  0.003 11  0 A
2594.66146 14.384  0.003 11 40 A
2596.63413 14.401  0.003 11 40 A
2597.62298 14.386  0.003 11 40 A
2598.70168 14.392  0.003 11 40 A
2599.66221 14.404  0.003 11 40 A
2608.56289 14.382  0.003 11 40 A
2610.59948 14.371  0.003 11 40 A
2613.59088 14.390  0.003 11  0 A
2615.62649 14.384  0.003 11  0 A
2620.59687 14.373  0.003 11 40 A
2622.54465 14.380  0.003 11 40 A
2625.59803 14.386  0.003 11  0 A
2629.53785 14.370  0.003 11 40 A
2632.57591 14.381  0.003 11 40 A
2636.57235 14.376  0.003 11 40 A
2639.57162 14.390  0.003 11 40 A
2643.54459 14.385  0.003 11 40 A
2649.55003 14.381  0.003 11 40 A
2651.58786 14.381  0.003 11 40 A
2655.54767 14.378  0.003 11 40 A
2658.55950 14.383  0.003 11 40 A
2661.57617 14.369  0.003 11 40 A
2665.53905 14.384  0.003 11 40 A
2669.56520 14.368  0.003 11 40 A
2674.54997 14.367  0.003 11 40 A
2676.57011 14.362  0.003 11 40 A
2677.53331 14.372  0.003 11  0 A
2680.54056 14.360  0.003 11 40 A
2683.56478 14.382  0.003 11 40 A
2804.84270 14.350  0.003 11 40 A
2805.89912 14.361  0.003 11 40 A
2811.95213 14.359  0.004 11  0 A
2815.92597 14.356  0.003 11 40 A
2818.93855 14.345  0.003 11 40 A
2829.87262 14.351  0.003 11 40 A
2831.86515 14.348  0.003 11  0 A
2832.81614 14.347  0.003 11 40 A
2833.91475 14.349  0.003 11 40 A
2835.90349 14.342  0.003 11  0 A
2837.90922 14.362  0.003 11 40 A
2840.89262 14.336  0.003 11 40 A
2843.87863 14.345  0.003 11  0 A
2844.91992 14.342  0.003 11 40 A
2848.82660 14.351  0.003 11  0 A
2849.90464 14.329  0.003 11 40 A
2850.93618 14.337  0.003 11 40 A
2852.86483 14.336  0.003 11  0 A
2854.87617 14.337  0.003 11 40 A
2857.88348 14.341  0.003 11 40 A
2859.87077 14.334  0.003 11  0 A
2860.92313 14.333  0.003 11 40 A
2861.79488 14.330  0.003 11 40 A
2862.88097 14.335  0.003 11 40 A
2863.88287 14.326  0.003 11 40 A
2865.80530 14.329  0.003 11 40 A
2867.79478 14.334  0.003 11 40 A
2868.83541 14.326  0.003 11 40 A
2869.85601 14.331  0.003 11 40 A
2870.86351 14.332  0.003 11 40 A
2872.78757 14.339  0.003 11 40 A
2875.85476 14.338  0.003 11 40 A
2876.88074 14.347  0.003 11 40 A
2877.85314 14.350  0.003 11 40 A
2879.81793 14.333  0.003 11  0 A
2884.76798 14.347  0.003 11 40 A
2886.78076 14.339  0.003 11 40 A
2890.73969 14.355  0.003 11  0 A
2893.79129 14.359  0.003 11 40 A
2895.80215 14.348  0.003 11  0 A
2897.74972 14.349  0.003 11 40 A
2899.78203 14.350  0.003 11  0 A
2903.80074 14.343  0.003 11  0 A
2906.74949 14.339  0.003 11 40 A
2908.72650 14.356  0.003 11  0 A
2910.72139 14.344  0.003 11 40 A
2912.72731 14.340  0.003 11  0 A
2916.73996 14.344  0.003 11  0 A
2918.71701 14.342  0.003 11  0 A
2922.71660 14.344  0.003 11 40 A
2924.71588 14.343  0.003 11 40 A
2926.65153 14.351  0.003 11 40 A
2929.71289 14.354  0.003 11 40 A
2931.68882 14.347  0.003 11  0 A
2933.70097 14.340  0.003 11  0 A
2935.66390 14.343  0.003 11 40 A
2937.68902 14.342  0.003 11 40 A
2939.66722 14.336  0.003 11  0 A
2940.68149 14.332  0.003 11  0 A
2941.65720 14.336  0.003 11  0 A
2942.68480 14.340  0.003 11  0 A
2943.65353 14.344  0.003 11  0 A
2944.63726 14.344  0.004 11  0 A
2946.63586 14.335  0.003 11  0 A
2947.66383 14.349  0.003 11 40 A
2949.64469 14.358  0.003 11 40 A
2950.59619 14.347  0.003 11  0 A
2951.67708 14.347  0.003 11 40 A
2953.62491 14.346  0.003 11  0 A
2955.60987 14.346  0.003 11  0 A
2957.62355 14.348  0.003 11  0 A
2960.64371 14.339  0.003 11  0 A
2965.68043 14.337  0.003 11  0 A
2968.64295 14.337  0.003 11  0 A
2971.65073 14.337  0.003 11  0 A
2973.63924 14.339  0.003 11  0 A
2975.53604 14.336  0.003 11  0 A
2977.63169 14.351  0.003 11 40 A
2979.61197 14.333  0.003 11 40 A
2982.56656 14.341  0.003 11 40 A
2986.60784 14.338  0.003 11  0 A
2988.58030 14.337  0.003 11 40 A
2990.59915 14.337  0.003 11  0 A
2993.60193 14.333  0.003 11 40 A
2997.54793 14.340  0.003 11  0 A
3000.60514 14.335  0.003 11 40 A
3003.58064 14.342  0.003 11 40 A
3006.57024 14.337  0.003 11  0 A
3009.56358 14.336  0.003 11 40 A
3013.57023 14.332  0.003 11  0 A
3017.56465 14.329  0.003 11 40 A
3020.53981 14.322  0.003 11 40 A
3022.56724 14.323  0.003 11 40 A
3024.56644 14.317  0.003 11 40 A
3026.53648 14.323  0.003 11 40 A
3028.53739 14.344  0.003 11 40 A
3030.54048 14.330  0.003 11 40 A
3032.55843 14.339  0.003 11 40 A
3034.55795 14.334  0.003 11  0 A
3038.54878 14.335  0.003 11 40 A
3179.94009 14.320  0.003 11 40 A
3184.90394 14.328  0.003 11 40 A
3193.92701 14.338  0.003 11  0 A
3196.89901 14.341  0.003 11 40 A
3202.89156 14.335  0.003 11 40 A
3203.93144 14.329  0.003 11  0 A
3206.87433 14.322  0.003 11 40 A
3210.94082 14.314  0.003 11 40 A
3211.85695 14.333  0.003 11  0 A
3216.77663 14.323  0.003 11 40 A
3217.82652 14.330  0.003 11  0 A
3224.82348 14.334  0.003 11 40 A
3228.80135 14.339  0.003 11  0 A
3230.77484 14.352  0.003 11 40 A
3238.80595 14.346  0.003 11  0 A
3239.84507 14.335  0.003 11  0 A
3240.84224 14.358  0.003 11 40 A
3241.78420 14.343  0.003 11  0 A
3242.77484 14.343  0.003 11  0 A
3243.89800 14.346  0.003 11 40 A
3244.87669 14.343  0.003 11  0 A
3245.82419 14.338  0.003 11  0 A
3246.82106 14.340  0.003 11 40 A
3247.82528 14.336  0.003 11  0 A
3249.77873 14.345  0.003 11 40 A
3251.79130 14.347  0.003 11 40 A
3254.77742 14.339  0.003 11 40 A
3257.80449 14.344  0.003 11 40 A
3261.75039 14.343  0.003 11  0 A
3263.74738 14.331  0.003 11  0 A
3265.77500 14.336  0.003 11  0 A
3267.75544 14.340  0.003 11  0 A
3270.70913 14.336  0.003 11  0 A
3271.71183 14.337  0.003 11  0 A
3273.67034 14.355  0.003 11 40 A
3275.66513 14.333  0.003 11  0 A
3276.75916 14.341  0.003 11 40 A
3277.79803 14.327  0.003 11 40 A
3279.72955 14.341  0.003 11 40 A
3281.69535 14.333  0.003 11  0 A
3283.68978 14.331  0.003 11  0 A
3287.65607 14.329  0.003 11 40 A
3289.67090 14.328  0.003 11 40 A
3291.60927 14.331  0.003 11 40 A
3294.62585 14.331  0.003 11  0 A
3296.59218 14.332  0.003 11  0 A
3300.60260 14.335  0.003 11  0 A
3302.58362 14.323  0.003 11  0 A
3305.67963 14.324  0.003 11 40 A
3307.59618 14.329  0.003 11 40 A
3309.61692 14.322  0.003 11 40 A
3311.57244 14.326  0.003 11 40 A
3314.61610 14.330  0.003 11  0 A
3320.64939 14.320  0.003 11 40 A
3323.60180 14.317  0.003 11 40 A
3327.62986 14.327  0.003 11  0 A
3330.60116 14.328  0.003 11 40 A
3335.64575 14.342  0.003 11  0 A
3338.55259 14.335  0.003 11  0 A
3350.56392 14.329  0.003 11 40 A
3357.60213 14.338  0.003 11  0 A
3361.60041 14.334  0.003 11 40 A
3363.60672 14.332  0.003 11 40 A
3369.58365 14.335  0.003 11  0 A
3372.59961 14.333  0.003 11  0 A
3376.57564 14.335  0.003 11 40 A
3380.56197 14.341  0.003 11 40 A
3386.60882 14.346  0.003 11 40 A
3395.56081 14.351  0.003 11 40 A
3399.58462 14.344  0.003 11 40 A
3402.60155 14.339  0.003 11 40 A
3543.91768 14.329  0.003 11  0 A
3551.94034 14.346  0.003 11 40 A
3558.92226 14.344  0.003 11  0 A
3568.90457 14.346  0.003 11 40 A
3570.86619 14.359  0.003 11 40 A
3571.85269 14.359  0.003 11 40 A
3573.89807 14.351  0.003 11 40 A
3575.85790 14.342  0.003 11  0 A
3577.91446 14.337  0.003 11  0 A
3579.85536 14.347  0.003 11 40 A
3581.92430 14.342  0.003 11 40 A
3582.87668 14.347  0.003 11 40 A
3583.89577 14.362  0.003 11 40 A
3584.86832 14.368  0.003 11 40 A
3585.85657 14.354  0.003 11 40 A
3586.88604 14.345  0.003 11 40 A
3588.88421 14.349  0.003 11 40 A
3590.84281 14.357  0.003 11 40 A
3592.80312 14.358  0.003 11 40 A
3594.84391 14.358  0.003 11 40 A
3600.93294 14.349  0.003 11 40 A
3603.75602 14.345  0.003 11 40 A
3608.81265 14.356  0.003 11 40 A
3614.84444 14.349  0.003 11 40 A
3615.84927 14.351  0.003 11  0 A
3618.82891 14.341  0.003 11  0 A
3620.85538 14.348  0.003 11 40 A
3622.80940 14.353  0.003 11 40 A
3625.75535 14.348  0.003 11  0 A
3628.77691 14.359  0.003 11 40 A
3630.69236 14.345  0.003 11 40 A
3632.66953 14.373  0.003 11 40 A
3634.70451 14.351  0.003 11 40 A
3637.70529 14.352  0.003 11 40 A
3640.67160 14.344  0.003 11 40 A
3644.70610 14.343  0.003 11 40 A
3646.72366 14.360  0.003 11 40 A
3650.73940 14.351  0.003 11 40 A
3652.68087 14.350  0.003 11  0 A
3654.65664 14.360  0.003 11  0 A
3656.70987 14.353  0.003 11 40 A
3657.73801 14.349  0.003 11  0 A
3658.71155 14.353  0.003 11  0 A
3659.69593 14.356  0.003 11  0 A
3660.70158 14.355  0.003 11 40 A
3663.69235 14.358  0.003 11 40 A
3665.72062 14.343  0.003 11 40 A
3668.64917 14.343  0.003 11 40 A
3668.67173 14.348  0.003 11 40 A
3670.66036 14.350  0.003 11 40 A
3672.59307 14.360  0.003 11 40 A
3674.75237 14.340  0.003 11 40 A
3676.63864 14.352  0.003 11 40 A
3682.61528 14.350  0.003 11  0 A
3684.63261 14.347  0.003 11  0 A
3686.59829 14.351  0.003 11 40 A
3688.57126 14.359  0.003 11  0 A
3690.58498 14.367  0.003 11 40 A
3693.58210 14.358  0.003 11  0 A
3695.57768 14.351  0.003 11 40 A
3698.55910 14.366  0.003 11 40 A
3701.60180 14.360  0.003 11  0 A
3703.61243 14.350  0.003 11 40 A
3705.58462 14.337  0.003 11  0 A
3707.58509 14.347  0.003 11  0 A
3712.60004 14.349  0.003 11 40 A
3715.55827 14.349  0.003 11 40 A
3719.63723 14.352  0.003 11  0 A
3722.58415 14.340  0.003 11  0 A
3725.66423 14.334  0.003 11  0 A
3730.56743 14.338  0.003 11  0 A
3735.57007 14.348  0.003 11  0 A
3739.56976 14.342  0.003 11 40 A
3743.54543 14.338  0.003 11 40 A
3748.54931 14.327  0.003 11 40 A
3758.56888 14.338  0.003 11  0 A
3762.57544 14.327  0.003 11 40 A
3768.53542 14.327  0.003 11  0 A
3773.53226 14.332  0.003 11  0 A
3777.55821 14.331  0.003 11 40 A
3871.92860 14.308  0.003 11 40 A
3902.94547 14.300  0.003 11 40 A
3907.94047 14.295  0.003 11  0 A
3915.91631 14.304  0.003 11 40 A
3918.93557 14.301  0.003 11  0 A
3933.82326 14.293  0.003 11 40 A
3934.90525 14.297  0.003 11 40 A
3936.91349 14.303  0.003 11 40 A
3938.89769 14.284  0.003 11 40 A
3945.86747 14.304  0.003 11 40 A
3950.84919 14.306  0.003 11 40 A
3957.80483 14.305  0.003 11  0 A
3959.80331 14.293  0.003 11 40 A
3961.78949 14.310  0.003 11  0 A
3964.79665 14.299  0.003 11 40 A
3966.78887 14.290  0.003 11 40 A
3968.78241 14.301  0.003 11 40 A
3970.77404 14.296  0.003 11 40 A
3973.74502 14.315  0.003 11  0 A
3975.75834 14.305  0.003 11 40 A
3980.69083 14.293  0.003 11 40 A
3981.69072 14.303  0.003 11 40 A
3982.75504 14.305  0.003 11 40 A
3986.73222 14.307  0.003 11 40 A
3989.82929 14.301  0.003 11 40 A
3991.77048 14.313  0.003 11 40 A
3994.67152 14.307  0.003 11 40 A
4001.67118 14.314  0.003 11 40 A
4003.64289 14.307  0.003 11 40 A
4004.73144 14.307  0.003 11 40 A
4005.71671 14.308  0.003 11 40 A
4007.60991 14.298  0.003 11 40 A
4008.61896 14.298  0.003 11 40 A
4011.66935 14.305  0.003 11 40 A
4014.66730 14.305  0.003 11 40 A
4016.64859 14.309  0.003 11 40 A
4018.64490 14.298  0.003 11 40 A
4020.68384 14.298  0.003 11  0 A
4023.63431 14.291  0.003 11 40 A
4025.63467 14.295  0.003 11 40 A
4027.62281 14.300  0.003 11 40 A
4029.60503 14.305  0.003 11 40 A
4031.59201 14.303  0.003 11 40 A
4036.62740 14.299  0.003 11 40 A
4038.58172 14.300  0.003 11 40 A
4040.56170 14.310  0.003 11 40 A
4042.63105 14.287  0.003 11 40 A
4044.67368 14.287  0.003 11 40 A
4047.58513 14.291  0.003 11 40 A
4049.55773 14.301  0.003 11 40 A
4051.60729 14.299  0.003 11 40 A
4053.61827 14.294  0.003 11 40 A
4055.54750 14.301  0.003 11 40 A
4057.58657 14.296  0.003 11 40 A
4059.62111 14.294  0.003 11 40 A
4063.61247 14.283  0.003 11 40 A
4066.52737 14.283  0.003 11 40 A
4068.59474 14.258  0.003 11  0 A
4071.53588 14.291  0.003 11  0 A
4074.57108 14.296  0.003 11 40 A
4077.62376 14.292  0.003 11 40 A
4079.57084 14.290  0.003 11 40 A
4083.57835 14.285  0.003 11  0 A
4087.60027 14.286  0.003 11 40 A
4095.56413 14.290  0.003 11 40 A
4095.60117 14.290  0.003 11 40 A
4098.58319 14.296  0.003 11 40 A
4102.55534 14.293  0.003 11 40 A
4107.55947 14.286  0.003 11 40 A
4112.55989 14.293  0.003 11 40 A
4119.54944 14.288  0.003 11 40 A
4122.57575 14.284  0.003 11 40 A
4128.57587 14.291  0.003 11 40 A
4253.89912 14.250  0.003 11 40 A
4258.93449 14.274  0.003 11 40 A
4273.92083 14.267  0.003 11  0 A
4279.77400 14.252  0.003 11 40 A
4282.74731 14.285  0.003 11 40 A
4282.91158 14.269  0.003 11 40 A
4283.83833 14.274  0.003 11 40 A
4284.90611 14.280  0.003 11  0 A
4289.87719 14.277  0.003 11 40 A
4292.91048 14.282  0.003 11  0 A
4295.90441 14.277  0.003 11  0 A
4296.93867 14.281  0.003 11 40 A
4298.85770 14.282  0.003 11  0 A
4299.90120 14.284  0.003 11  0 A
4300.92303 14.266  0.003 11 40 A
4301.94185 14.277  0.003 11 40 A
4303.83258 14.290  0.003 11  0 A
4307.72959 14.266  0.003 11 40 A
4308.70336 14.271  0.003 11 40 A
4308.91122 14.278  0.003 11 40 A
4310.88329 14.277  0.003 11 40 A
4311.88481 14.272  0.003 11 40 A
4314.81377 14.270  0.003 11 40 A
4316.87345 14.271  0.003 11 40 A
4320.85715 14.281  0.003 11 40 A
4326.88154 14.273  0.003 11 40 A
4327.90507 14.274  0.003 11 40 A
4328.87506 14.274  0.003 11 40 A
4329.87448 14.269  0.003 11 40 A
4330.90570 14.288  0.003 11 40 A
4332.92196 14.271  0.004 11  0 A
4334.91525 14.284  0.003 11 40 A
4339.86996 14.285  0.003 11 40 A
4340.82220 14.279  0.003 11 40 A
4341.81506 14.274  0.003 11 40 A
4342.88933 14.286  0.003 11 40 A
4343.80864 14.278  0.003 11 40 A
4344.79079 14.277  0.003 11 40 A
4346.76707 14.270  0.003 11  0 A
4348.75279 14.278  0.003 11 40 A
4350.72959 14.282  0.003 11 40 A
4353.68772 14.278  0.003 11 40 A
4355.74627 14.273  0.003 11 40 A
4358.68962 14.271  0.003 11 40 A
4359.74685 14.270  0.003 11 40 A
4362.69719 14.280  0.003 11 40 A
4365.67119 14.269  0.003 11 40 A
4369.72798 14.262  0.003 11 40 A
4371.69496 14.264  0.003 11 40 A
4376.69832 14.273  0.003 11 40 A
4378.66502 14.271  0.003 11 40 A
4379.69629 14.296  0.003 11 40 A
4381.65548 14.275  0.003 11 40 A
4383.68398 14.284  0.003 11 40 A
4386.70858 14.279  0.003 11 40 A
4388.70887 14.280  0.003 11 40 A
4390.71781 14.287  0.003 11 40 A
4394.60541 14.283  0.003 11 40 A
4396.68883 14.284  0.003 11 40 A
4398.69193 14.279  0.003 11 40 A
4402.67698 14.288  0.003 11  0 A
4404.69344 14.283  0.003 11  0 A
4407.70196 14.289  0.003 11 40 A
4409.71754 14.279  0.003 11 40 A
4411.71266 14.283  0.003 11  0 A
4415.71651 14.280  0.003 11 40 A
4420.65292 14.282  0.003 11 40 A
4422.68494 14.288  0.003 11 40 A
4424.68205 14.277  0.003 11 40 A
4427.56778 14.281  0.003 11 40 A
4429.61089 14.275  0.003 11 40 A
4431.59800 14.274  0.003 11 40 A
4433.60388 14.275  0.003 11 40 A
4435.59222 14.271  0.003 11 40 A
4438.65230 14.288  0.003 11 40 A
4440.62180 14.290  0.003 11 40 A
4442.58325 14.288  0.003 11 40 A
4444.60797 14.274  0.003 11 40 A
4452.61818 14.280  0.003 11 40 A
4454.63838 14.281  0.003 11 40 A
4455.58045 14.282  0.003 11 40 A
4457.58935 14.281  0.003 11 40 A
4460.54375 14.284  0.003 11 40 A
4463.60727 14.279  0.003 11 40 A
4467.59008 14.286  0.003 11 40 A
4470.58948 14.281  0.003 11 40 A
4474.63604 14.276  0.003 11 40 A
4476.61436 14.281  0.003 11 40 A
4481.62207 14.276  0.003 11 40 A
4483.64070 14.276  0.003 11 40 A
4488.62279 14.282  0.003 11 40 A
4492.61304 14.283  0.003 11 40 A
4643.92671 14.272  0.003 11  0 A
4655.90888 14.255  0.003 11 40 A
4661.92269 14.257  0.003 11  0 A
4662.84626 14.262  0.003 11 40 A
4662.94413 14.264  0.003 11 40 A
4663.79500 14.256  0.003 11 40 A
4665.86815 14.272  0.003 11 40 A
4671.84655 14.259  0.003 11 40 A
4677.86593 14.277  0.003 11 40 A
4682.84035 14.282  0.003 11 40 A
4684.87836 14.286  0.003 11 40 A
4686.83832 14.288  0.003 11 40 A
4688.85456 14.288  0.003 11 40 A
4690.77989 14.286  0.003 11 40 A
4691.78322 14.281  0.003 11  0 A
4694.82950 14.288  0.003 11 40 A
4697.77385 14.283  0.003 11 40 A
4699.79488 14.291  0.003 11 40 A
4700.82877 14.295  0.003 11 40 A
4701.83645 14.291  0.003 11 40 A
4703.79565 14.286  0.003 11 40 A
4704.81438 14.292  0.003 11 40 A
4705.82199 14.304  0.003 11 40 A
4707.83940 14.293  0.003 11 40 A
4709.77020 14.289  0.003 11 40 A
4715.77878 14.290  0.003 11  0 A
4717.73337 14.294  0.003 11 40 A
4720.71224 14.297  0.003 11 40 A
4722.72748 14.292  0.003 11 40 A
4725.73268 14.292  0.003 11 40 A
4730.72325 14.299  0.003 11 40 A
4730.78595 14.303  0.003 11 40 A
4733.75817 14.298  0.003 11 40 A
4736.67487 14.293  0.003 11 40 A
4737.78245 14.294  0.003 11 40 A
4738.76766 14.306  0.003 11 40 A
4739.62192 14.312  0.003 11  0 A
4740.64989 14.296  0.003 11  0 A
4740.70075 14.294  0.003 11 40 A
4741.66360 14.303  0.003 11  0 A
4743.69745 14.300  0.003 11 40 A
4747.58202 14.297  0.003 11 40 A
4748.63104 14.295  0.003 11 40 A
4748.68621 14.296  0.003 11 40 A
4749.65155 14.304  0.003 11 40 A
4750.71907 14.285  0.003 11 40 A
4753.62052 14.284  0.003 11 40 A
4754.59359 14.296  0.003 11  0 A
4754.64462 14.297  0.003 11 40 A
4755.62647 14.306  0.003 11 40 A
4756.65422 14.301  0.003 11 40 A
4757.60705 14.293  0.003 11  0 A
4758.63443 14.296  0.003 11 40 A
4759.62854 14.299  0.003 11  0 A
4760.62110 14.304  0.003 11 40 A
4762.61090 14.307  0.003 11 40 A
4767.64649 14.293  0.003 11 40 A
4770.69477 14.303  0.003 11 40 A
4772.63213 14.297  0.003 11 40 A
4774.60762 14.291  0.003 11 40 A
4776.57940 14.295  0.003 11 40 A
4778.58077 14.288  0.003 11 40 A
4780.57801 14.300  0.003 11 40 A
4782.55091 14.294  0.003 11 40 A
4783.61250 14.296  0.003 11 40 A
4786.53282 14.293  0.003 11 40 A
4787.59991 14.283  0.003 11 40 A
4789.57864 14.308  0.003 11 40 A
4791.56020 14.284  0.003 11  0 A
4793.56755 14.311  0.003 11 40 A
4795.58042 14.311  0.003 11 40 A
4797.57259 14.304  0.003 11 40 A
4798.63582 14.296  0.003 11 40 A
4801.53706 14.309  0.003 11 40 A
4802.62452 14.321  0.003 11  0 A
4803.59645 14.305  0.003 11 40 A
4805.53146 14.308  0.003 11  0 A
4807.55819 14.311  0.003 11 40 A
4809.58333 14.318  0.003 11  0 A
4811.60524 14.303  0.003 11 40 A
4814.56307 14.327  0.003 11 40 A
4816.56526 14.313  0.003 11 40 A
4818.57919 14.301  0.003 11 40 A
4820.55718 14.320  0.003 11 40 A
4822.61397 14.307  0.003 11 40 A
4824.59880 14.305  0.003 11 40 A
4831.57041 14.305  0.003 11 40 A
4833.59828 14.311  0.003 11 40 A
4835.62100 14.307  0.003 11 40 A
4839.62403 14.321  0.003 11  0 A
4842.59068 14.306  0.003 11 40 A
4844.60113 14.316  0.003 11 40 A
4847.65535 14.283  0.003 11 40 A
4849.61534 14.293  0.003 11 40 A
4853.61260 14.312  0.003 11 40 A
4854.54170 14.281  0.003 11 40 A
4855.62582 14.319  0.003 11 40 A
4856.53299 14.303  0.003 11 40 A
4859.52760 14.316  0.003 11 40 A
4862.52504 14.297  0.003 11 40 A
4862.52865 14.292  0.003 11 40 A
4862.58499 14.297  0.003 11 40 A
4862.59963 14.287  0.003 11 40 A
4863.53531 14.299  0.003 11 40 A
