  1095.74427  15.549   0.005 
  1102.68309  15.578   0.005 
  1107.65132  15.510   0.005 
  1112.69447  15.565   0.005 
  1117.63298  15.514   0.005 
  1122.64736  15.575   0.005 
  1128.59744  15.526   0.005 
  1132.62334  15.561   0.005 
  1138.66847  15.560   0.005 
  1140.67683  15.527   0.005 
  1144.70346  15.563   0.005 
  1151.61473  15.524   0.005 
  1154.57188  15.556   0.005 
  1157.58158  15.574   0.005 
  1160.60641  15.538   0.005 
  1163.68481  15.505   0.005 
  1164.73038  15.517   0.005 
  1170.58532  15.567   0.005 
  1178.70790  15.561   0.007 
  1182.70635  15.561   0.005 
  1185.64905  15.525   0.005 
  1187.68559  15.536   0.005 
  1190.55496  15.594   0.005 
  1202.63061  15.575   0.007 
  1208.60115  15.522   0.007 
  1211.60356  15.557   0.007 
  1216.59153  15.524   0.005 
  1219.59591  15.529   0.007 
  1228.54694  15.523   0.008 
  1235.54096  15.578   0.007 
  1329.83330  15.528   0.007 
  1335.91362  15.559   0.007 
  1349.94069  15.596   0.007 
  1355.93359  15.542   0.007 
  1366.88978  15.562   0.007 
  1367.91179  15.563   0.007 
  1369.90470  15.567   0.007 
  1374.89855  15.535   0.005 
  1395.86484  15.543   0.005 
  1397.88765  15.527   0.005 
  1401.90200  15.568   0.005 
  1402.89973  15.574   0.005 
  1407.91012  15.554   0.005 
  1412.80876  15.571   0.007 
  1418.78273  15.523   0.005 
  1430.83315  15.599   0.009 
  1432.80525  15.535   0.005 
  1435.73094  15.580   0.007 
  1439.82871  15.547   0.005 
  1442.79310  15.523   0.005 
  1447.72205  15.568   0.007 
  1451.71270  15.528   0.005 
  1454.71101  15.579   0.008 
  1458.71546  15.586   0.008 
  1460.65512  15.519   0.007 
  1462.67901  15.529   0.005 
  1470.63030  15.533   0.005 
  1475.67804  15.542   0.005 
  1478.60429  15.569   0.007 
  1481.61743  15.554   0.005 
  1484.61906  15.544   0.005 
  1487.57820  15.565   0.005 
  1489.60159  15.590   0.005 
  1491.66374  15.574   0.007 
  1494.71168  15.535   0.005 
  1495.56484  15.524   0.005 
  1499.53699  15.593   0.007 
  1502.62188  15.549   0.007 
  1506.61691  15.526   0.007 
  1509.60048  15.557   0.005 
  1514.67676  15.549   0.005 
  1517.59349  15.522   0.005 
  1520.63631  15.563   0.005 
  1522.66501  15.576   0.007 
  1525.56064  15.525   0.005 
  1528.65862  15.511   0.005 
  1544.59139  15.585   0.005 
  1546.64784  15.565   0.005 
  1551.60985  15.545   0.005 
  1555.58801  15.572   0.005 
  1562.62219  15.544   0.007 
  1568.59571  15.566   0.007 
  1573.59067  15.547   0.007 
  1579.57426  15.561   0.005 
  1581.60152  15.546   0.005 
  1584.58636  15.547   0.005 
  1586.59747  15.562   0.005 
  1588.57099  15.573   0.008 
  1590.56814  15.565   0.005 
  1597.56956  15.565   0.005 
  1602.56674  15.548   0.007 
  1607.55696  15.576   0.007 
  1704.88972  15.530   0.005 
  1706.92702  15.534   0.007 
  1730.94606  15.531   0.005 
  1738.89426  15.548   0.005 
  1740.90194  15.535   0.007 
  1744.91884  15.563   0.007 
  1745.91202  15.571   0.005 
  1749.89259  15.549   0.005 
  1750.89590  15.537   0.005 
  1751.87643  15.535   0.005 
  1752.86879  15.531   0.005 
  1753.86959  15.541   0.005 
  1754.86551  15.556   0.007 
  1755.86179  15.560   0.007 
  1756.89149  15.572   0.008 
  1757.84055  15.574   0.007 
  1758.84509  15.571   0.005 
  1759.85822  15.572   0.005 
  1761.87437  15.558   0.007 
  1762.85680  15.539   0.005 
  1763.86228  15.542   0.005 
  1764.85201  15.551   0.005 
  1765.84840  15.572   0.005 
  1766.82215  15.581   0.007 
  1768.83595  15.593   0.007 
  1769.75108  15.588   0.007 
  1773.81205  15.542   0.005 
  1775.82359  15.552   0.005 
  1777.76092  15.581   0.007 
  1785.80063  15.536   0.005 
  1788.83579  15.568   0.005 
  1789.76843  15.571   0.005 
  1803.87206  15.574   0.005 
  1809.79580  15.560   0.005 
  1812.76967  15.567   0.005 
  1815.82609  15.548   0.005 
  1821.72271  15.566   0.005 
  1823.79198  15.592   0.005 
  1829.71705  15.560   0.005 
  1830.78405  15.570   0.005 
  1864.72841  15.555   0.005 
  1865.73444  15.542   0.005 
  1873.70702  15.562   0.005 
  2115.89654  15.550   0.006 
  2116.92441  15.538   0.006 
  2123.87839  15.574   0.007 
  2132.85489  15.618   0.006 
  2134.86050  15.591   0.007 
  2135.89742  15.569   0.006 
  2140.86393  15.564   0.006 
  2142.87404  15.591   0.007 
  2156.72451  15.589   0.007 
  2174.74079  15.551   0.006 
  2189.74013  15.587   0.007 
  2192.70825  15.540   0.006 
  2212.69125  15.557   0.007 
  2214.69127  15.533   0.007 
  2217.68642  15.573   0.007 
  2228.60369  15.574   0.006 
  2232.55478  15.544   0.006 
  2236.58602  15.555   0.006 
  2256.59795  15.556   0.007 
  2289.61168  15.530   0.006 
  2291.61693  15.540   0.006 
  2293.61336  15.561   0.006 
  2295.61006  15.581   0.006 
  2297.61462  15.584   0.006 
  2299.60926  15.560   0.006 
  2301.60080  15.551   0.006 
  2481.87633  15.511   0.007 
  2486.93850  15.569   0.008 
  2489.82052  15.621   0.006 
  2496.80048  15.597   0.006 
  2499.90810  15.550   0.006 
  2500.91648  15.552   0.007 
  2501.91118  15.545   0.007 
  2502.88328  15.528   0.007 
  2516.82627  15.563   0.007 
  2517.87328  15.575   0.007 
  2518.84754  15.573   0.007 
  2519.79884  15.565   0.006 
  2520.84100  15.571   0.007 
  2521.79160  15.549   0.007 
  2524.79451  15.514   0.007 
  2526.82647  15.539   0.006 
  2538.85159  15.572   0.007 
  2539.74700  15.579   0.007 
  2540.79179  15.593   0.008 
  2541.75901  15.572   0.007 
  2542.72867  15.570   0.007 
  2544.71085  15.538   0.007 
  2545.72215  15.521   0.006 
  2547.74029  15.554   0.007 
  2548.76046  15.574   0.007 
  2550.75560  15.566   0.006 
  2551.74273  15.582   0.007 
  2552.75810  15.571   0.007 
  2553.69890  15.565   0.008 
  2554.75125  15.549   0.006 
  2555.75922  15.526   0.007 
  2556.73845  15.539   0.006 
  2557.75078  15.544   0.006 
  2558.70733  15.538   0.006 
  2559.66429  15.563   0.007 
  2560.69739  15.564   0.007 
  2561.74295  15.585   0.007 
  2562.71559  15.558   0.007 
  2563.72363  15.555   0.007 
  2564.74001  15.553   0.007 
  2565.73491  15.538   0.007 
  2566.71390  15.538   0.007 
  2572.76963  15.620   0.007 
  2573.70779  15.590   0.007 
  2574.68749  15.580   0.007 
  2576.73195  15.575   0.007 
  2577.69019  15.541   0.007 
  2578.67524  15.533   0.007 
  2579.68541  15.544   0.007 
  2580.69368  15.543   0.006 
  2583.66992  15.586   0.007 
  2584.67222  15.584   0.007 
  2587.65751  15.558   0.007 
  2588.66941  15.561   0.006 
  2589.66249  15.529   0.007 
  2590.67036  15.531   0.007 
  2591.69812  15.558   0.007 
  2596.63413  15.555   0.007 
  2597.62298  15.568   0.007 
  2598.70168  15.576   0.007 
  2625.59803  15.573   0.007 
  2629.53785  15.574   0.007 
  2632.57591  15.543   0.006 
  2636.57235  15.587   0.006 
  2639.57162  15.601   0.006 
  2643.54459  15.559   0.006 
  2649.55003  15.616   0.006 
  2651.58786  15.585   0.007 
  2655.54767  15.543   0.007 
  2658.55950  15.598   0.008 
  2661.57617  15.582   0.006 
  2665.53905  15.559   0.006 
  2669.56520  15.583   0.006 
  2674.54997  15.571   0.006 
  2676.57011  15.555   0.006 
  2677.53331  15.556   0.007 
  2680.54056  15.587   0.007 
  2683.56478  15.598   0.007 
  2804.84270  15.597   0.008 
  2811.95213  15.528   0.010 
  2829.87262  15.573   0.006 
  2831.86515  15.579   0.007 
  2832.81614  15.551   0.006 
  2833.91475  15.562   0.007 
  2835.90349  15.549   0.006 
  2840.89262  15.588   0.006 
  2843.87863  15.557   0.006 
  2844.91992  15.547   0.006 
  2848.82660  15.575   0.008 
  2849.90464  15.577   0.006 
  2852.86483  15.595   0.007 
  2854.87617  15.567   0.006 
  2857.88348  15.548   0.007 
  2859.87077  15.577   0.006 
  2860.92313  15.573   0.006 
  2861.79488  15.580   0.007 
  2862.88097  15.584   0.007 
  2863.88287  15.571   0.008 
  2865.80530  15.517   0.007 
  2867.79478  15.524   0.006 
  2868.83541  15.535   0.007 
  2869.85601  15.557   0.007 
  2870.86351  15.555   0.007 
  2872.78757  15.570   0.007 
  2875.85476  15.561   0.007 
  2876.88074  15.572   0.007 
  2877.85314  15.552   0.007 
  2879.81793  15.544   0.006 
  2895.80215  15.583   0.006 
  2897.74972  15.580   0.007 
  2899.78203  15.545   0.006 
  2903.80074  15.546   0.006 
  2906.74949  15.571   0.006 
  2908.72650  15.551   0.006 
  2910.72139  15.540   0.006 
  2912.72731  15.555   0.006 
  2916.73996  15.571   0.006 
  2918.71701  15.548   0.006 
  2922.71660  15.527   0.007 
  2924.71588  15.557   0.007 
  2926.65153  15.585   0.007 
  2929.71289  15.536   0.006 
  2931.68882  15.529   0.006 
  2933.70097  15.513   0.006 
  2935.66390  15.546   0.007 
  2939.66722  15.557   0.006 
  2940.68149  15.558   0.006 
  2946.63586  15.553   0.007 
  2950.59619  15.563   0.006 
  2953.62491  15.543   0.006 
  2957.62355  15.569   0.006 
  2960.64371  15.567   0.006 
  2965.68043  15.519   0.006 
  2968.64295  15.560   0.007 
  2971.65073  15.567   0.006 
  2973.63924  15.536   0.006 
  2982.56656  15.582   0.006 
  2986.60784  15.528   0.006 
  2988.58030  15.545   0.006 
  2990.59915  15.565   0.006 
  2993.60193  15.552   0.006 
  2997.54793  15.544   0.006 
  3000.60514  15.569   0.006 
  3017.56465  15.559   0.006 
  3020.53981  15.538   0.006 
  3022.56724  15.576   0.007 
  3024.56644  15.579   0.006 
  3026.53648  15.584   0.006 
  3028.53739  15.559   0.007 
  3030.54048  15.529   0.006 
  3032.55843  15.568   0.007 
  3034.55795  15.570   0.006 
  3038.54878  15.553   0.007 
  3179.94009  15.558   0.006 
  3184.90394  15.594   0.006 
  3196.89901  15.576   0.006 
  3202.89156  15.586   0.006 
  3216.77663  15.559   0.007 
  3217.82652  15.585   0.007 
  3224.82348  15.571   0.006 
  3228.80135  15.582   0.006 
  3230.77484  15.544   0.006 
  3239.84507  15.586   0.006 
  3242.77484  15.547   0.007 
  3243.89800  15.540   0.006 
  3244.87669  15.553   0.007 
  3247.82528  15.578   0.006 
  3254.77742  15.537   0.006 
  3257.80449  15.574   0.006 
  3265.77500  15.555   0.006 
  3267.75544  15.567   0.006 
  3273.67034  15.558   0.007 
  3275.66513  15.559   0.007 
  3276.75916  15.556   0.006 
  3291.60927  15.582   0.006 
  3294.62585  15.521   0.006 
  3296.59218  15.529   0.006 
  3300.60260  15.591   0.006 
  3302.58362  15.596   0.006 
  3305.67963  15.569   0.006 
  3307.59618  15.547   0.007 
  3309.61692  15.567   0.006 
  3311.57244  15.593   0.006 
  3320.64939  15.566   0.006 
  3323.60180  15.588   0.006 
  3335.64575  15.571   0.007 
  3338.55259  15.558   0.006 
  3357.60213  15.586   0.006 
  3361.60041  15.551   0.006 
  3363.60672  15.554   0.007 
  3369.58365  15.578   0.006 
  3372.59961  15.526   0.006 
  3376.57564  15.570   0.006 
  3380.56197  15.564   0.006 
  3386.60882  15.543   0.006 
  3395.56081  15.537   0.006 
  3399.58462  15.582   0.006 
  3402.60155  15.596   0.006 
  3543.91768  15.581   0.006 
  3551.94034  15.580   0.006 
  3562.91301  15.576   0.006 
  3568.90457  15.596   0.006 
  3570.86619  15.594   0.007 
  3571.85269  15.596   0.007 
  3573.89807  15.568   0.007 
  3575.85790  15.581   0.006 
  3577.91446  15.604   0.006 
  3579.85536  15.584   0.006 
  3581.92430  15.580   0.006 
  3582.87668  15.577   0.006 
  3583.89577  15.599   0.006 
  3584.86832  15.595   0.006 
  3585.85657  15.578   0.006 
  3586.88604  15.548   0.006 
  3588.88421  15.603   0.006 
  3590.84281  15.596   0.006 
  3592.80312  15.589   0.006 
  3594.84391  15.584   0.006 
  3600.93294  15.574   0.007 
  3608.81265  15.586   0.006 
  3614.84444  15.592   0.006 
  3615.84927  15.585   0.006 
  3618.82891  15.541   0.006 
  3620.85538  15.577   0.006 
  3622.80940  15.582   0.006 
  3625.75535  15.594   0.006 
  3628.77691  15.546   0.006 
  3630.69236  15.577   0.006 
  3632.66953  15.591   0.007 
  3634.70451  15.602   0.006 
  3637.70529  15.570   0.006 
  3646.72366  15.602   0.007 
  3650.73940  15.535   0.006 
  3652.68087  15.578   0.006 
  3657.73801  15.607   0.006 
  3658.71155  15.591   0.006 
  3659.69593  15.559   0.007 
  3660.70158  15.562   0.006 
  3663.69235  15.598   0.006 
  3665.72062  15.615   0.007 
  3668.64917  15.601   0.006 
  3668.67173  15.605   0.006 
  3670.66036  15.594   0.007 
  3672.59307  15.580   0.007 
  3674.75237  15.587   0.006 
  3676.63864  15.599   0.006 
  3682.61528  15.556   0.006 
  3684.63261  15.596   0.006 
  3686.59829  15.577   0.006 
  3688.57126  15.605   0.006 
  3690.58498  15.576   0.007 
  3693.58210  15.555   0.006 
  3698.55910  15.618   0.007 
  3705.58462  15.558   0.006 
  3707.58509  15.589   0.006 
  3725.66423  15.570   0.007 
  3730.56743  15.589   0.006 
  3735.57007  15.575   0.006 
  3739.56976  15.593   0.006 
  3743.54543  15.607   0.006 
  3748.54931  15.566   0.007 
  3753.54697  15.600   0.007 
  3768.53542  15.558   0.007 
  3902.94547  15.615   0.007 
  3907.94047  15.582   0.007 
  3915.91631  15.571   0.006 
  3918.93557  15.597   0.006 
  3933.82326  15.584   0.006 
  3934.90525  15.596   0.006 
  3936.91349  15.620   0.006 
  3938.89769  15.564   0.006 
  3945.86747  15.616   0.006 
  3957.80483  15.609   0.008 
  3959.80331  15.579   0.006 
  3961.78949  15.589   0.006 
  3975.75834  15.580   0.007 
  3981.69072  15.571   0.006 
  3989.82929  15.596   0.006 
  3991.77048  15.590   0.006 
  4003.64289  15.613   0.006 
  4004.73144  15.591   0.006 
  4005.71671  15.598   0.006 
  4007.60991  15.616   0.006 
  4008.61896  15.613   0.006 
  4011.66935  15.590   0.006 
  4014.66730  15.590   0.006 
  4016.64859  15.623   0.006 
  4018.64490  15.608   0.006 
  4023.63431  15.592   0.006 
  4025.63467  15.574   0.006 
  4027.62281  15.591   0.006 
  4029.60503  15.590   0.006 
  4031.59201  15.628   0.006 
  4036.62740  15.592   0.006 
  4038.58172  15.589   0.006 
  4040.56170  15.630   0.007 
  4042.63105  15.592   0.006 
  4044.67368  15.607   0.008 
  4047.58513  15.585   0.006 
  4049.55773  15.612   0.006 
  4051.60729  15.612   0.006 
  4053.61827  15.600   0.006 
  4055.54750  15.604   0.007 
  4057.58657  15.591   0.007 
  4063.61247  15.616   0.006 
  4068.59474  15.586   0.006 
  4071.53588  15.630   0.006 
  4074.57108  15.597   0.006 
  4077.62376  15.619   0.007 
  4079.57084  15.579   0.006 
  4083.57835  15.599   0.007 
  4087.60027  15.598   0.006 
  4095.60117  15.615   0.006 
  4098.58319  15.590   0.007 
  4107.55947  15.596   0.006 
  4112.55989  15.595   0.006 
  4119.54944  15.617   0.006 
  4122.57575  15.606   0.006 
  4253.89912  15.578   0.008 
  4273.92083  15.608   0.008 
  4282.74731  15.607   0.007 
  4282.91158  15.585   0.007 
  4283.83833  15.595   0.008 
  4284.90611  15.605   0.007 
  4289.87719  15.570   0.007 
  4292.91048  15.565   0.006 
  4295.90441  15.600   0.007 
  4296.93867  15.596   0.006 
  4298.85770  15.581   0.007 
  4299.90120  15.583   0.006 
  4300.92303  15.589   0.006 
  4301.94185  15.568   0.006 
  4303.83258  15.563   0.007 
  4307.72959  15.589   0.007 
  4308.70336  15.601   0.007 
  4308.91122  15.599   0.007 
  4310.88329  15.592   0.007 
  4311.88481  15.589   0.008 
  4314.81377  15.584   0.007 
  4316.87345  15.580   0.007 
  4320.85715  15.589   0.007 
  4326.88154  15.580   0.007 
  4327.90507  15.598   0.008 
  4328.87506  15.603   0.007 
  4329.87448  15.600   0.007 
  4330.90570  15.611   0.007 
  4332.92196  15.608   0.007 
  4340.82220  15.608   0.007 
  4341.81506  15.614   0.007 
  4342.88933  15.596   0.007 
  4343.80864  15.582   0.007 
  4344.79079  15.565   0.007 
  4346.76707  15.578   0.007 
  4348.75279  15.585   0.007 
  4350.72959  15.618   0.007 
  4353.68772  15.600   0.007 
  4355.74627  15.583   0.007 
  4358.68962  15.573   0.007 
  4359.74685  15.573   0.006 
  4362.69719  15.586   0.007 
  4365.67119  15.587   0.007 
  4369.72798  15.567   0.007 
  4371.69496  15.577   0.007 
  4376.69832  15.559   0.007 
  4378.66502  15.561   0.007 
  4379.69629  15.570   0.007 
  4381.65548  15.569   0.007 
  4386.70858  15.578   0.007 
  4388.70887  15.575   0.007 
  4390.71781  15.575   0.007 
  4394.60541  15.589   0.007 
  4396.68883  15.593   0.007 
  4398.69193  15.576   0.007 
  4402.67698  15.574   0.007 
  4404.69344  15.599   0.008 
  4407.70196  15.599   0.007 
  4409.71754  15.578   0.007 
  4411.71266  15.573   0.006 
  4415.71651  15.587   0.007 
  4417.66651  15.579   0.006 
  4420.65292  15.586   0.007 
  4422.68494  15.564   0.007 
  4424.68205  15.632   0.007 
  4427.56778  15.590   0.007 
  4429.61089  15.609   0.008 
  4431.59800  15.565   0.007 
  4433.60388  15.575   0.007 
  4435.59222  15.578   0.007 
  4438.65230  15.598   0.007 
  4440.62180  15.609   0.007 
  4442.58325  15.579   0.007 
  4444.60797  15.607   0.008 
  4452.61818  15.614   0.007 
  4454.63838  15.591   0.007 
  4455.58045  15.596   0.007 
  4457.58935  15.627   0.008 
  4460.54375  15.610   0.007 
  4463.60727  15.591   0.007 
  4467.59008  15.590   0.007 
  4470.58948  15.609   0.007 
  4474.63604  15.606   0.007 
  4476.61436  15.554   0.006 
  4481.62207  15.567   0.007 
  4483.64070  15.613   0.007 
  4485.62217  15.581   0.007 
  4492.61304  15.621   0.007 
  4643.92671  15.578   0.007 
  4655.90888  15.560   0.006 
  4661.92269  15.605   0.007 
  4662.84626  15.616   0.006 
  4662.94413  15.615   0.006 
  4665.86815  15.553   0.007 
  4671.84655  15.602   0.007 
  4677.86593  15.583   0.006 
  4682.84035  15.604   0.007 
  4684.87836  15.611   0.006 
  4686.83832  15.577   0.006 
  4688.85456  15.575   0.006 
  4690.77989  15.587   0.006 
  4691.78322  15.611   0.007 
  4694.82950  15.586   0.008 
  4697.77385  15.573   0.007 
  4699.79488  15.584   0.006 
  4700.82877  15.553   0.006 
  4701.83645  15.586   0.006 
  4703.79565  15.607   0.007 
  4704.81438  15.589   0.006 
  4705.82199  15.624   0.007 
  4707.83940  15.620   0.006 
  4709.77020  15.568   0.006 
  4715.77878  15.590   0.007 
  4717.73337  15.614   0.006 
  4720.71224  15.575   0.007 
  4722.72748  15.566   0.006 
  4725.73268  15.610   0.007 
  4730.72325  15.579   0.006 
  4730.78595  15.592   0.006 
  4733.75817  15.584   0.006 
  4736.67487  15.580   0.007 
  4739.62192  15.581   0.007 
  4740.70075  15.582   0.006 
  4741.66360  15.547   0.006 
  4743.69745  15.602   0.006 
  4747.58202  15.613   0.007 
  4748.63104  15.611   0.006 
  4748.68621  15.617   0.007 
  4749.65155  15.616   0.007 
  4750.71907  15.611   0.007 
  4753.62052  15.577   0.007 
  4754.59359  15.570   0.007 
  4754.64462  15.582   0.007 
  4755.62647  15.580   0.007 
  4756.65422  15.589   0.007 
  4757.60705  15.588   0.006 
  4758.63443  15.605   0.006 
  4759.62854  15.582   0.006 
  4760.62110  15.610   0.006 
  4762.61090  15.589   0.007 
  4767.64649  15.582   0.007 
  4772.63213  15.592   0.007 
  4774.60762  15.550   0.006 
  4776.57940  15.584   0.007 
  4778.58077  15.579   0.006 
  4780.57801  15.615   0.007 
  4782.55091  15.575   0.007 
  4783.61250  15.579   0.007 
  4789.57864  15.615   0.006 
  4791.56020  15.594   0.007 
  4793.56755  15.589   0.006 
  4795.58042  15.546   0.006 
  4797.57259  15.601   0.007 
  4798.63582  15.592   0.007 
  4801.53706  15.585   0.006 
  4803.59645  15.636   0.007 
  4805.53146  15.595   0.007 
  4807.55819  15.585   0.007 
  4809.58333  15.565   0.006 
  4811.60524  15.602   0.007 
  4814.56307  15.627   0.007 
  4816.56526  15.591   0.006 
  4818.57919  15.591   0.007 
  4820.55718  15.599   0.007 
  4822.61397  15.606   0.006 
  4824.59880  15.588   0.007 
  4831.57041  15.579   0.007 
  4833.59828  15.592   0.006 
  4835.62100  15.602   0.007 
  4842.59068  15.586   0.007 
  4844.60113  15.611   0.007 
  4847.65535  15.631   0.008 
  4849.61534  15.609   0.007 
  4853.61260  15.577   0.006 
  4854.54170  15.604   0.007 
  4856.53299  15.614   0.007 
  4859.52760  15.623   0.008 
  4862.52504  15.584   0.008 
  4862.52865  15.577   0.007 
  4863.53531  15.534   0.006 
  4864.52963  15.610   0.008 
  4864.56974  15.586   0.006 
  4865.57255  15.598   0.006 
  4866.53437  15.644   0.008 
  4866.54343  15.619   0.007 
  4866.57465  15.630   0.007 
  4867.58212  15.640   0.007 
  4868.54477  15.647   0.007 
  4870.52433  15.609   0.008 
  4871.52270  15.620   0.008 
  4874.51953  15.549   0.008 
  4876.54323  15.589   0.006 
  4947.92041  15.605   0.007 
  4953.92420  15.579   0.007 
