627.385 15.578 0.006
629.339 15.590 0.007
632.396 15.567 0.009
635.372 15.577 0.006
645.367 15.574 0.006
658.395 15.589 0.007
665.362 15.572 0.006
667.383 15.562 0.007
671.342 15.567 0.005
672.347 15.574 0.005
685.275 15.574 0.005
686.231 15.576 0.006
687.393 15.565 0.006
688.361 15.570 0.006
689.227 15.564 0.005
698.208 15.600 0.007
700.204 15.564 0.005
701.176 15.563 0.005
706.169 15.585 0.007
706.263 15.564 0.008
714.228 15.548 0.008
729.156 15.585 0.008
730.107 15.591 0.007
733.167 15.555 0.007
739.189 15.552 0.006
744.115 15.563 0.006
759.066 15.567 0.006
761.066 15.571 0.006
779.119 15.581 0.006
781.095 15.588 0.006
786.088 15.573 0.005
790.05 15.582 0.006
796.111 15.564 0.006
800.097 15.562 0.008
802.077 15.575 0.006
840.07 15.567 0.006
845.076 15.570 0.005
850.043 15.582 0.006
855.05 15.553 0.006
856.038 15.569 0.006
859.037 15.574 0.006
860.07 15.576 0.006
866.057 15.568 0.006
876.026 15.567 0.005
962.406 15.566 0.006
991.399 15.569 0.005
996.365 15.568 0.005
1020.32 15.565 0.005
1025.3 15.575 0.009
1037.31 15.573 0.006
1038.41 15.566 0.006
1041.38 15.570 0.005
1092.18 15.579 0.006
1107.12 15.580 0.008
1112.22 15.577 0.006
1122.11 15.571 0.005
1135.16 15.583 0.005
1140.14 15.585 0.005
1151.08 15.580 0.006
1154.1 15.583 0.006
1157.14 15.576 0.006
1160.14 15.568 0.006
1163.22 15.579 0.006
1166.18 15.595 0.005
1170.11 15.579 0.005
1175.17 15.566 0.006
1179.17 15.552 0.006
1183.18 15.569 0.006
1186.18 15.572 0.005
1189.06 15.567 0.005
1192.11 15.567 0.005
1202.05 15.572 0.007
1206.06 15.585 0.006
1227.05 15.586 0.007
1233.04 15.592 0.007
1329.3 15.562 0.008
1335.35 15.568 0.006
1340.43 15.553 0.006
1355.4 15.569 0.007
1374.36 15.580 0.006
1395.33 15.567 0.006
1401.37 15.577 0.006
1407.37 15.579 0.006
1418.31 15.573 0.006
1430.21 15.583 0.007
