2452086.89212 15.182 0.004 6.55 892.0
2452103.89894 15.181 0.003 4.19 567.0
2452105.92907 15.209 0.003 5.65 589.0
2452106.89468 15.194 0.003 5.49 661.0
2452112.84706 15.204 0.003 5.98 513.0
2452116.87482 15.210 0.003 5.78 448.0
2452122.81416 15.223 0.004 1.72 3299.0
2452123.82175 15.226 0.003 4.78 991.0
2452124.84219 15.201 0.004 5.66 1347.0
2452127.83834 15.212 0.005 1.75 1201.0
2452128.82925 15.206 0.003 5.46 1063.0
2452130.84761 15.200 0.003 4.91 993.0
2452131.84169 15.223 0.003 5.63 713.0
2452132.81000 15.224 0.003 6.17 678.0
2452135.84783 15.205 0.003 2.28 926.0
2452140.81508 15.202 0.003 6.12 571.0
2452142.75544 15.222 0.003 5.30 629.0
2452143.82093 15.223 0.003 4.58 753.0
2452144.82762 15.196 0.003 3.78 603.0
2452155.88236 15.148 0.004 1.59 1121.0
2452156.82895 15.170 0.003 5.81 749.0
2452162.76516 15.186 0.003 5.89 399.0
2452165.74749 15.193 0.004 1.61 451.0
2452166.75976 15.181 0.003 5.28 411.0
2452167.76821 15.181 0.003 5.49 540.0
2452168.71739 15.200 0.003 2.01 399.0
2452169.72368 15.165 0.004 7.96 553.0
2452172.74992 15.186 0.003 4.79 688.0
2452177.64342 15.171 0.003 2.07 577.0
2452178.68076 15.157 0.004 1.53 530.0
2452185.66858 15.150 0.003 5.62 855.0
2452186.69341 15.138 0.004 6.86 867.0
2452187.68858 15.113 0.003 6.00 901.0
2452190.69514 15.137 0.003 5.42 665.0
2452193.68773 15.110 0.003 4.02 555.0
2452194.65785 15.117 0.003 4.73 551.0
2452203.55431 15.121 0.003 6.22 678.0
2452206.61061 15.105 0.004 1.75 926.0
2452211.64470 15.091 0.003 5.13 829.0
2452212.64853 15.084 0.003 5.19 964.0
2452213.65435 15.097 0.003 4.87 1079.0
2452214.64555 15.109 0.003 5.23 1073.0
2452215.65251 15.101 0.003 4.03 1048.0
2452217.63922 15.111 0.003 5.35 1156.0
2452219.68209 15.120 0.003 5.67 795.0
2452224.71696 15.073 0.003 4.92 733.0
2452228.56173 15.040 0.003 6.00 686.0
2452235.66692 15.031 0.003 4.81 680.0
2452238.55046 15.001 0.003 6.08 752.0
2452240.65476 14.970 0.003 4.80 898.0
2452242.62229 14.951 0.003 6.18 1042.0
2452248.61159 14.951 0.002 4.42 590.0
2452250.58026 14.924 0.003 4.40 839.0
2452253.57389 14.955 0.003 4.66 656.0
2452255.61054 14.943 0.003 5.87 670.0
2452258.57683 14.926 0.002 4.74 782.0
2452263.58757 14.919 0.003 5.26 520.0
2452266.56354 14.907 0.003 5.07 1109.0
2452271.56792 14.858 0.002 4.41 1030.0
2452273.56725 14.858 0.003 5.74 1215.0
2452275.60218 14.852 0.003 4.40 976.0
2452276.56174 14.855 0.003 6.22 951.0
2452278.59433 14.846 0.003 4.93 835.0
2452280.59016 14.839 0.003 5.57 857.0
2452284.59304 14.817 0.003 5.14 778.0
2452290.60701 14.802 0.002 5.03 867.0
2452295.56208 14.774 0.003 5.52 737.0
2452297.56538 14.778 0.003 6.13 878.0
2452299.56448 14.771 0.003 6.27 901.0
2452301.55676 14.764 0.003 6.08 869.0
2452460.88253 14.549 0.003 7.21 971.0
2452463.91886 14.552 0.002 4.65 1059.0
2452465.93162 14.542 0.002 4.89 682.0
2452467.90462 14.546 0.002 5.87 516.0
2452469.90399 14.532 0.002 4.12 693.0
2452471.89345 14.544 0.002 5.67 684.0
2452472.92292 14.540 0.002 4.82 638.0
2452473.89484 14.539 0.002 5.00 675.0
2452481.90712 14.520 0.002 5.57 1153.0
2452483.89236 14.531 0.002 4.09 663.0
2452486.88935 14.530 0.002 6.22 792.0
2452488.88159 14.539 0.003 6.98 731.0
2452489.92672 14.525 0.002 6.44 701.0
2452492.90709 14.525 0.002 5.78 673.0
2452495.89710 14.523 0.001 5.51 731.0
2452496.90682 14.522 0.002 3.75 1135.0
2452497.93022 14.518 0.002 4.29 1183.0
2452498.77750 14.530 0.002 4.88 801.0
2452499.86311 14.517 0.002 4.32 706.0
2452500.86864 14.518 0.002 4.04 950.0
2452501.85763 14.520 0.002 3.89 795.0
2452502.83783 14.523 0.002 5.74 817.0
2452508.74912 14.510 0.003 6.32 1673.0
2452516.78041 14.519 0.002 5.56 933.0
2452517.82715 14.514 0.002 4.60 899.0
2452518.79856 14.508 0.002 6.34 549.0
2452519.83550 14.498 0.002 3.81 885.0
2452520.79487 14.494 0.002 5.23 749.0
2452521.82700 14.508 0.002 4.38 560.0
2452524.82526 14.506 0.003 6.82 779.0
2452526.78146 14.506 0.002 4.67 383.0
2452534.83784 14.492 0.002 5.56 836.0
2452535.81805 14.480 0.002 4.65 864.0
2452538.80180 14.490 0.002 5.16 1074.0
2452539.70530 14.489 0.002 4.86 1016.0
2452540.74648 14.501 0.003 7.77 862.0
2452541.71721 14.487 0.002 3.83 784.0
2452542.68700 14.489 0.002 5.02 631.0
2452544.66584 14.492 0.002 5.70 465.0
2452545.68057 14.497 0.002 4.70 598.0
2452547.69857 14.490 0.002 5.54 594.0
2452548.71532 14.490 0.002 4.23 581.0
2452550.71045 14.491 0.002 6.61 512.0
2452552.71316 14.495 0.002 5.20 496.0
2452553.65379 14.506 0.003 7.49 582.0
2452554.70631 14.491 0.002 5.04 551.0
2452555.71424 14.488 0.002 5.30 490.0
2452556.69327 14.484 0.002 4.82 597.0
2452557.70580 14.482 0.002 4.07 489.0
2452558.66229 14.485 0.002 4.67 864.0
2452559.61920 14.483 0.002 5.37 857.0
2452560.65225 14.473 0.002 4.26 733.0
2452561.67780 14.464 0.003 7.44 808.0
2452562.67069 14.457 0.002 4.71 939.0
2452563.67865 14.460 0.002 4.46 870.0
2452564.69400 14.464 0.002 5.16 843.0
2452565.68463 14.469 0.002 5.20 859.0
2452566.66490 14.468 0.002 4.44 939.0
2452568.69589 14.466 0.002 4.54 2091.0
2452571.64887 14.475 0.002 6.12 814.0
2452573.66199 14.466 0.002 5.79 1124.0
2452574.64581 14.472 0.002 5.18 755.0
2452576.65896 14.476 0.002 7.16 589.0
2452577.63269 14.467 0.002 6.31 955.0
2452578.63276 14.468 0.002 5.12 749.0
2452579.63942 14.474 0.002 5.49 862.0
2452580.65155 14.465 0.002 4.02 827.0
2452583.62286 14.459 0.002 5.37 1018.0
2452584.63021 14.455 0.002 5.54 898.0
2452586.62811 14.465 0.002 4.17 861.0
2452587.61212 14.468 0.002 4.20 761.0
2452589.60208 14.447 0.002 4.45 985.0
2452590.61722 14.462 0.003 7.90 804.0
2452591.64032 14.438 0.002 4.75 1112.0
2452593.60935 14.440 0.002 3.98 963.0
2452594.61311 14.455 0.002 6.32 972.0
2452596.58865 14.432 0.002 5.79 1082.0
2452597.57581 14.437 0.002 4.39 1860.0
2452598.64966 14.437 0.002 4.37 1366.0
2452599.60914 14.440 0.002 4.84 1295.0
2452607.63035 14.444 0.002 5.51 768.0
2452610.55013 14.440 0.002 5.65 987.0
2452613.54399 14.432 0.002 5.32 789.0
2452615.57285 14.433 0.002 5.80 554.0
2452619.56051 14.415 0.002 6.10 718.0
2452625.55207 14.421 0.002 5.96 1024.0
2452628.54520 14.422 0.003 6.85 1152.0
2452639.54727 14.415 0.002 4.87 674.0
2452642.55626 14.416 0.002 5.69 983.0
2452646.56883 14.396 0.002 4.81 1159.0
2452654.55866 14.392 0.002 5.60 961.0
2452660.55731 14.397 0.002 4.87 896.0
2452671.55497 14.400 0.002 5.55 674.0
2452673.56676 14.398 0.002 6.53 831.0
2452676.52813 14.382 0.002 5.40 1101.0
2452679.54150 14.397 0.002 4.30 910.0
2452682.54404 14.397 0.003 7.52 733.0
2452777.90653 14.404 0.002 5.58 1282.0
2452804.87353 14.414 0.002 4.10 2329.0
2452805.85041 14.430 0.003 7.76 1296.0
2452814.94365 14.431 0.002 4.01 1108.0
2452817.93020 14.415 0.002 5.05 1231.0
2452830.90730 14.435 0.003 7.47 866.0
2452831.78504 14.444 0.002 4.84 1730.0
2452832.92898 14.455 0.002 3.81 1154.0
2452835.87758 14.454 0.002 3.99 1242.0
2452837.87866 14.466 0.003 6.43 1267.0
2452838.93584 14.472 0.003 6.10 1023.0
2452840.82858 14.475 0.002 5.07 907.0
2452843.83003 14.478 0.002 4.83 839.0
2452845.92182 14.480 0.002 6.19 680.0
2452849.85927 14.469 0.002 4.91 846.0
2452850.89202 14.468 0.002 5.65 693.0
2452851.93559 14.488 0.002 5.12 1031.0
2452852.80626 14.504 0.002 5.45 946.0
2452853.94568 14.508 0.002 4.35 3566.0
2452854.83200 14.515 0.003 6.10 681.0
2452856.81895 14.503 0.003 5.88 946.0
2452858.91300 14.508 0.002 4.06 711.0
2452860.87899 14.521 0.002 4.30 763.0
2452861.75017 14.529 0.002 3.96 831.0
2452862.92917 14.549 0.002 5.17 1130.0
2452863.83841 14.529 0.003 5.76 1464.0
2452865.83527 14.541 0.002 3.40 1395.0
2452866.88493 14.544 0.003 5.49 921.0
2452867.82496 14.544 0.002 4.20 772.0
2452868.77261 14.551 0.002 4.75 773.0
2452869.90560 14.551 0.002 4.85 838.0
2452870.81920 14.550 0.002 3.77 799.0
2452871.86213 14.553 0.002 4.31 940.0
2452875.80850 14.573 0.003 5.76 706.0
2452876.77940 14.577 0.002 4.81 623.0
2452879.74292 14.553 0.002 4.44 466.0
2452883.82909 14.617 0.002 3.41 690.0
2452885.76388 14.605 0.002 4.94 392.0
2452888.81219 14.604 0.003 6.13 755.0
2452892.80358 14.641 0.003 6.08 961.0
2452894.73275 14.637 0.003 5.28 872.0
2452896.72983 14.620 0.002 5.19 572.0
2452898.75079 14.634 0.002 4.29 830.0
2452900.74966 14.626 0.002 4.00 509.0
2452902.74918 14.619 0.002 3.71 605.0
2452905.75637 14.617 0.002 5.22 513.0
2452909.74687 14.614 0.001 4.76 367.0
2452911.73824 14.635 0.002 3.44 423.0
2452915.70971 14.593 0.003 3.74 607.0
2452917.73582 14.589 0.002 3.28 777.0
2452921.73358 14.614 0.002 4.73 920.0
2452923.75551 14.619 0.002 4.58 1026.0
2452925.71850 14.601 0.002 3.78 763.0
2452927.71599 14.625 0.002 4.84 919.0
2452930.73409 14.640 0.003 5.00 686.0
2452932.74060 14.647 0.002 4.60 844.0
2452934.72040 14.648 0.002 3.94 683.0
2452937.64443 14.611 0.002 5.13 774.0
2452939.69708 14.656 0.002 4.70 728.0
2452940.63717 14.667 0.002 3.65 512.0
2452941.68702 14.659 0.002 3.69 613.0
2452943.60836 14.636 0.003 5.30 884.0
2452944.59297 14.636 0.002 4.69 860.0
2452947.61923 14.670 0.002 4.70 779.0
2452949.60053 14.681 0.002 3.88 1104.0
2452950.64530 14.670 0.002 3.48 1092.0
2452952.66138 14.682 0.003 4.16 1147.0
2452954.68631 14.663 0.003 5.32 1145.0
2452956.63229 14.660 0.002 3.56 586.0
2452958.62669 14.683 0.003 5.67 670.0
2452961.59780 14.707 0.003 6.81 911.0
2452965.63620 14.684 0.002 4.85 609.0
2452968.59754 14.693 0.003 4.41 946.0
2452970.61679 14.716 0.003 5.09 748.0
2452972.60128 14.713 0.003 5.10 761.0
2452974.60201 14.700 0.002 4.64 714.0
2452978.57781 14.721 0.003 4.75 950.0
2452984.63077 14.704 0.003 4.77 889.0
2452986.64088 14.721 0.003 5.18 815.0
2452991.60632 14.719 0.003 5.81 484.0
2452994.58863 14.695 0.003 5.17 616.0
2453005.53533 14.705 0.003 5.24 1359.0
2453008.56164 14.738 0.003 6.55 827.0
2453011.56503 14.731 0.003 5.69 1039.0
2453016.59169 14.695 0.003 5.63 899.0
2453018.57813 14.704 0.002 6.39 560.0
2453020.60619 14.737 0.003 6.00 600.0
2453021.61901 14.719 0.002 4.25 421.0
2453023.57491 14.706 0.002 4.61 545.0
2453025.57339 14.697 0.002 4.86 595.0
2453027.60691 14.724 0.002 5.02 653.0
2453029.57880 14.724 0.003 5.20 671.0
2453033.58571 14.700 0.002 4.63 748.0
2453164.93313 14.655 0.003 5.56 778.0
2453177.92092 14.666 0.002 6.81 897.0
2453183.91512 14.661 0.003 4.90 684.0
2453193.88290 14.642 0.002 4.58 1281.0
2453197.91757 14.635 0.002 4.75 897.0
2453201.87501 14.643 0.002 5.22 704.0
2453203.88297 14.642 0.002 3.43 656.0
2453206.82083 14.643 0.002 6.40 530.0
2453211.88828 14.648 0.002 6.04 523.0
2453215.66442 14.654 0.003 6.47 1113.0
2453216.73243 14.645 0.002 4.89 1651.0
2453217.93293 14.643 0.002 4.93 1451.0
2453226.82868 14.634 0.002 6.14 558.0
2453229.83583 14.619 0.002 4.06 499.0
2453231.81795 14.636 0.003 6.64 857.0
2453239.79634 14.615 0.002 5.66 516.0
2453240.79359 14.619 0.003 6.71 571.0
2453241.81795 14.619 0.002 4.57 759.0
2453242.71728 14.619 0.002 6.37 605.0
2453244.83092 14.619 0.002 5.40 811.0
2453246.77250 14.624 0.002 6.06 755.0
2453249.73097 14.617 0.002 4.87 774.0
2453251.74449 14.630 0.002 4.60 447.0
2453259.66723 14.633 0.003 9.99 0.0
2453261.70531 14.632 0.002 4.09 425.0
2453263.68801 14.620 0.002 3.53 484.0
2453265.72242 14.632 0.002 4.63 423.0
2453267.71125 14.629 0.002 4.72 525.0
2453271.66732 14.623 0.002 5.89 666.0
2453276.71483 14.621 0.002 5.28 964.0
2453277.75362 14.601 0.002 3.95 944.0
2453281.64393 14.637 0.002 4.40 547.0
2453283.64540 14.630 0.002 3.67 478.0
2453287.61161 14.630 0.002 5.46 487.0
2453293.59946 14.622 0.002 9.99 0.0
2453295.61825 14.621 0.002 4.48 368.0
2453297.60003 14.612 0.002 4.13 454.0
2453299.65638 14.613 0.001 3.66 558.0
2453303.69287 14.632 0.002 4.11 912.0
2453306.62541 14.606 0.002 3.80 556.0
2453308.61315 14.617 0.002 5.00 1084.0
2453310.61228 14.627 0.002 4.01 896.0
2453312.65632 14.618 0.002 4.21 798.0
2453320.60497 14.624 0.002 4.18 652.0
