2.455260622829999775e+06,1.459399999999999942e+01,3.000000000000000062e-03
2.455261537649999838e+06,1.459200000000000053e+01,3.000000000000000062e-03
2.455262604379999917e+06,1.460299999999999976e+01,3.000000000000000062e-03
2.455264568080000114e+06,1.459500000000000064e+01,3.000000000000000062e-03
2.455265501850000117e+06,1.459299999999999997e+01,3.000000000000000062e-03
2.455266566779999994e+06,1.459800000000000075e+01,3.000000000000000062e-03
2.455267548140000086e+06,1.460699999999999932e+01,3.000000000000000062e-03
2.455268622680000030e+06,1.459800000000000075e+01,3.000000000000000062e-03
2.455269532089999877e+06,1.461400000000000077e+01,3.000000000000000062e-03
2.455271540880000219e+06,1.461999999999999922e+01,3.000000000000000062e-03
2.455272558050000109e+06,1.461299999999999955e+01,3.000000000000000062e-03
2.455273530030000024e+06,1.461100000000000065e+01,3.000000000000000062e-03
2.455274561149999965e+06,1.461999999999999922e+01,3.000000000000000062e-03
2.455276540219999850e+06,1.462199999999999989e+01,3.000000000000000062e-03
2.455279528400000185e+06,1.460800000000000054e+01,3.000000000000000062e-03
2.455281503810000140e+06,1.458000000000000007e+01,3.000000000000000062e-03
2.455282522530000191e+06,1.459399999999999942e+01,3.000000000000000062e-03
2.455283538619999774e+06,1.461999999999999922e+01,3.000000000000000062e-03
2.455284541980000213e+06,1.462700000000000067e+01,3.000000000000000062e-03
2.455285543550000060e+06,1.461800000000000033e+01,3.000000000000000062e-03
2.455287532709999941e+06,1.461200000000000010e+01,3.000000000000000062e-03
2.455289513090000022e+06,1.458300000000000018e+01,3.000000000000000062e-03
2.455292553760000039e+06,1.462199999999999989e+01,3.000000000000000062e-03
2.455294536569999997e+06,1.462199999999999989e+01,3.000000000000000062e-03
2.455297504749999847e+06,1.462500000000000000e+01,3.000000000000000062e-03
2.455299502220000140e+06,1.463799999999999990e+01,3.000000000000000062e-03
2.455304496400000062e+06,1.464899999999999913e+01,3.000000000000000062e-03
2.455307491820000112e+06,1.464600000000000080e+01,3.000000000000000062e-03
2.455310473429999780e+06,1.462199999999999989e+01,3.000000000000000062e-03
2.455312505760000087e+06,1.461700000000000088e+01,3.000000000000000062e-03
2.455315481240000110e+06,1.463899999999999935e+01,3.000000000000000062e-03
2.455323467040000018e+06,1.463199999999999967e+01,3.000000000000000062e-03
2.455325460719999857e+06,1.464700000000000024e+01,3.000000000000000062e-03
2.455327460620000027e+06,1.463700000000000045e+01,3.000000000000000062e-03
2.455335455289999954e+06,1.464799999999999969e+01,3.000000000000000062e-03
2.455342468169999775e+06,1.463799999999999990e+01,3.000000000000000062e-03
2.455343479199999943e+06,1.463499999999999979e+01,3.000000000000000062e-03
2.455429930829999968e+06,1.465600000000000058e+01,3.000000000000000062e-03
2.455430882639999967e+06,1.466799999999999926e+01,3.000000000000000062e-03
2.455439892039999831e+06,1.461100000000000065e+01,3.000000000000000062e-03
2.455444874129999895e+06,1.462800000000000011e+01,3.000000000000000062e-03
2.455449878820000216e+06,1.464799999999999969e+01,3.000000000000000062e-03
2.455451887860000134e+06,1.464899999999999913e+01,3.000000000000000062e-03
2.455454873560000211e+06,1.466499999999999915e+01,3.000000000000000062e-03
2.455456899269999936e+06,1.466499999999999915e+01,3.000000000000000062e-03
2.455457881599999964e+06,1.465300000000000047e+01,3.000000000000000062e-03
2.455461893879999872e+06,1.465399999999999991e+01,3.000000000000000062e-03
2.455463858920000028e+06,1.463799999999999990e+01,3.000000000000000062e-03
2.455467832880000118e+06,1.461500000000000021e+01,3.000000000000000062e-03
2.455468806859999895e+06,1.462400000000000055e+01,3.000000000000000062e-03
2.455470779300000053e+06,1.460599999999999987e+01,3.000000000000000062e-03
2.455471829539999831e+06,1.459600000000000009e+01,3.000000000000000062e-03
2.455476785230000038e+06,1.464100000000000001e+01,3.000000000000000062e-03
2.455478773969999980e+06,1.464199999999999946e+01,3.000000000000000062e-03
2.455480787649999838e+06,1.464100000000000001e+01,3.000000000000000062e-03
2.455482763869999908e+06,1.464100000000000001e+01,3.000000000000000062e-03
2.455483761830000207e+06,1.463899999999999935e+01,3.000000000000000062e-03
2.455484871309999842e+06,1.465000000000000036e+01,3.000000000000000062e-03
2.455486770330000203e+06,1.464400000000000013e+01,3.000000000000000062e-03
2.455487849289999809e+06,1.465700000000000003e+01,3.000000000000000062e-03
2.455488843220000155e+06,1.465099999999999980e+01,3.000000000000000062e-03
2.455490709460000042e+06,1.464799999999999969e+01,3.000000000000000062e-03
2.455491729760000017e+06,1.464400000000000013e+01,3.000000000000000062e-03
2.455492763269999996e+06,1.465000000000000036e+01,3.000000000000000062e-03
2.455493785620000213e+06,1.464300000000000068e+01,3.000000000000000062e-03
2.455494830320000183e+06,1.463100000000000023e+01,3.000000000000000062e-03
2.455495787450000178e+06,1.462500000000000000e+01,3.000000000000000062e-03
2.455496785269999877e+06,1.462299999999999933e+01,3.000000000000000062e-03
2.455497815460000187e+06,1.461700000000000088e+01,3.000000000000000062e-03
2.455499722449999768e+06,1.460100000000000087e+01,3.000000000000000062e-03
2.455502792599999812e+06,1.459299999999999997e+01,3.000000000000000062e-03
2.455503747839999851e+06,1.458500000000000085e+01,3.000000000000000062e-03
2.455505717509999871e+06,1.461299999999999955e+01,3.000000000000000062e-03
2.455506734980000183e+06,1.462899999999999956e+01,3.000000000000000062e-03
2.455507753109999932e+06,1.462700000000000067e+01,3.000000000000000062e-03
2.455509661499999929e+06,1.462299999999999933e+01,3.000000000000000062e-03
2.455510717439999804e+06,1.462400000000000055e+01,3.000000000000000062e-03
