2.452085909140000120e+06,1.594699999999999918e+01,6.000000000000000125e-03
2.452086888429999817e+06,1.595299999999999940e+01,6.000000000000000125e-03
2.452103895250000060e+06,1.595400000000000063e+01,4.000000000000000083e-03
2.452105923150000162e+06,1.595800000000000018e+01,5.000000000000000104e-03
2.452106890980000142e+06,1.596700000000000053e+01,5.000000000000000104e-03
2.452112843359999824e+06,1.594400000000000084e+01,4.000000000000000083e-03
2.452114825129999779e+06,1.590700000000000003e+01,6.000000000000000125e-03
2.452116871110000182e+06,1.589899999999999913e+01,5.000000000000000104e-03
2.452122810430000070e+06,1.595599999999999952e+01,7.000000000000000146e-03
2.452123818030000199e+06,1.593099999999999916e+01,5.000000000000000104e-03
2.452124838469999842e+06,1.593099999999999916e+01,7.000000000000000146e-03
2.452127832770000212e+06,1.593599999999999994e+01,7.000000000000000146e-03
2.452128825530000031e+06,1.594299999999999962e+01,5.000000000000000104e-03
2.452129857499999925e+06,1.594599999999999973e+01,5.000000000000000104e-03
2.452130843869999982e+06,1.595400000000000063e+01,5.000000000000000104e-03
2.452131837480000220e+06,1.595500000000000007e+01,5.000000000000000104e-03
2.452132806270000059e+06,1.596199999999999974e+01,6.000000000000000125e-03
2.452133894600000232e+06,1.596100000000000030e+01,6.000000000000000125e-03
2.452134810000000056e+06,1.595299999999999940e+01,6.000000000000000125e-03
2.452135844080000184e+06,1.593299999999999983e+01,5.000000000000000104e-03
2.452137892080000136e+06,1.592800000000000082e+01,6.000000000000000125e-03
2.452140811340000015e+06,1.594800000000000040e+01,5.000000000000000104e-03
2.452141848629999906e+06,1.594200000000000017e+01,7.000000000000000146e-03
2.452142752049999777e+06,1.595400000000000063e+01,5.000000000000000104e-03
2.452143817549999803e+06,1.594500000000000028e+01,5.000000000000000104e-03
2.452144824250000063e+06,1.594999999999999929e+01,4.000000000000000083e-03
2.452155878630000167e+06,1.595299999999999940e+01,6.000000000000000125e-03
2.452156825209999923e+06,1.596000000000000085e+01,5.000000000000000104e-03
2.452160754600000102e+06,1.594400000000000084e+01,6.000000000000000125e-03
2.452162761390000116e+06,1.593099999999999916e+01,5.000000000000000104e-03
2.452165743710000068e+06,1.588499999999999979e+01,6.000000000000000125e-03
2.452166756000000052e+06,1.588000000000000078e+01,4.000000000000000083e-03
2.452167764460000210e+06,1.588799999999999990e+01,4.000000000000000083e-03
2.452168713630000129e+06,1.592200000000000060e+01,5.000000000000000104e-03
2.452169719240000006e+06,1.592099999999999937e+01,6.000000000000000125e-03
2.452171739550000057e+06,1.593299999999999983e+01,4.000000000000000083e-03
2.452172746170000173e+06,1.591699999999999982e+01,5.000000000000000104e-03
2.452177639659999870e+06,1.591999999999999993e+01,5.000000000000000104e-03
2.452178676969999913e+06,1.593299999999999983e+01,6.000000000000000125e-03
2.452183669610000215e+06,1.593900000000000006e+01,8.000000000000000167e-03
2.452184701299999841e+06,1.594100000000000072e+01,6.000000000000000125e-03
2.452185664799999911e+06,1.589100000000000001e+01,5.000000000000000104e-03
2.452186689650000073e+06,1.593699999999999939e+01,6.000000000000000125e-03
2.452187684830000158e+06,1.593500000000000050e+01,6.000000000000000125e-03
2.452188731989999767e+06,1.593500000000000050e+01,5.000000000000000104e-03
2.452190691360000055e+06,1.593599999999999994e+01,5.000000000000000104e-03
2.452191664739999920e+06,1.594100000000000072e+01,5.000000000000000104e-03
2.452192663250000216e+06,1.594899999999999984e+01,4.000000000000000083e-03
2.452193684320000000e+06,1.593099999999999916e+01,4.000000000000000083e-03
2.452194654420000035e+06,1.594500000000000028e+01,5.000000000000000104e-03
2.452203550890000071e+06,1.593500000000000050e+01,5.000000000000000104e-03
2.452206607210000046e+06,1.593699999999999939e+01,6.000000000000000125e-03
2.452211641299999785e+06,1.590300000000000047e+01,5.000000000000000104e-03
2.452212645130000077e+06,1.590600000000000058e+01,5.000000000000000104e-03
2.452213650950000156e+06,1.588599999999999923e+01,5.000000000000000104e-03
2.452214642140000127e+06,1.588700000000000045e+01,6.000000000000000125e-03
2.452215649120000191e+06,1.588000000000000078e+01,5.000000000000000104e-03
2.452217635819999967e+06,1.589199999999999946e+01,5.000000000000000104e-03
2.452219678679999895e+06,1.591099999999999959e+01,5.000000000000000104e-03
2.452222727260000072e+06,1.593800000000000061e+01,6.000000000000000125e-03
2.452224713560000062e+06,1.592900000000000027e+01,5.000000000000000104e-03
2.452226636429999955e+06,1.593099999999999916e+01,6.000000000000000125e-03
2.452228558329999913e+06,1.593099999999999916e+01,5.000000000000000104e-03
2.452229616590000223e+06,1.593500000000000050e+01,5.000000000000000104e-03
2.452231643259999808e+06,1.593800000000000061e+01,5.000000000000000104e-03
