2.452112931659999769e+06,1.517099999999999937e+01,3.000000000000000062e-03
2.452112937020000070e+06,1.516900000000000048e+01,3.000000000000000062e-03
2.452113932579999790e+06,1.518599999999999994e+01,4.000000000000000083e-03
2.452115936309999786e+06,1.516399999999999970e+01,4.000000000000000083e-03
2.452116937210000120e+06,1.517500000000000071e+01,4.000000000000000083e-03
2.452122921360000037e+06,1.518200000000000038e+01,3.000000000000000062e-03
2.452128927459999919e+06,1.516499999999999915e+01,4.000000000000000083e-03
2.452130912320000120e+06,1.516399999999999970e+01,3.000000000000000062e-03
2.452131914160000160e+06,1.517500000000000071e+01,4.000000000000000083e-03
2.452132908849999774e+06,1.517900000000000027e+01,3.000000000000000062e-03
2.452134913889999967e+06,1.517099999999999937e+01,4.000000000000000083e-03
2.452135924819999840e+06,1.517300000000000004e+01,3.000000000000000062e-03
2.452140913569999859e+06,1.519200000000000017e+01,4.000000000000000083e-03
2.452142901889999863e+06,1.523099999999999987e+01,4.000000000000000083e-03
2.452143909479999915e+06,1.520400000000000063e+01,3.000000000000000062e-03
2.452144912299999967e+06,1.516600000000000037e+01,3.000000000000000062e-03
2.452156884889999870e+06,1.516699999999999982e+01,4.000000000000000083e-03
2.452161849909999873e+06,1.517800000000000082e+01,4.000000000000000083e-03
2.452173864409999922e+06,1.517900000000000027e+01,3.000000000000000062e-03
2.452186802149999887e+06,1.518999999999999950e+01,5.000000000000000104e-03
2.452190801630000118e+06,1.518900000000000006e+01,3.000000000000000062e-03
2.452192835880000144e+06,1.516200000000000081e+01,3.000000000000000062e-03
2.452201822360000107e+06,1.516000000000000014e+01,3.000000000000000062e-03
2.452214803940000013e+06,1.518599999999999994e+01,3.000000000000000062e-03
2.452221746830000076e+06,1.516200000000000081e+01,3.000000000000000062e-03
2.452224759539999999e+06,1.518500000000000050e+01,4.000000000000000083e-03
2.452227662150000222e+06,1.518299999999999983e+01,4.000000000000000083e-03
2.452229675609999802e+06,1.517800000000000082e+01,3.000000000000000062e-03
2.452230819809999783e+06,1.515799999999999947e+01,3.000000000000000062e-03
2.452232839339999948e+06,1.517399999999999949e+01,3.000000000000000062e-03
2.452234834150000010e+06,1.517699999999999960e+01,3.000000000000000062e-03
2.452237754569999874e+06,1.518299999999999983e+01,3.000000000000000062e-03
2.452241679839999881e+06,1.518699999999999939e+01,3.000000000000000062e-03
2.452243733709999826e+06,1.518500000000000050e+01,3.000000000000000062e-03
2.452248814300000202e+06,1.518500000000000050e+01,3.000000000000000062e-03
2.452250801010000054e+06,1.518599999999999994e+01,3.000000000000000062e-03
2.452252665250000078e+06,1.517800000000000082e+01,3.000000000000000062e-03
2.452254656340000220e+06,1.518900000000000006e+01,3.000000000000000062e-03
2.452257663009999786e+06,1.518599999999999994e+01,3.000000000000000062e-03
2.452260669699999969e+06,1.522400000000000020e+01,3.000000000000000062e-03
2.452264675090000033e+06,1.517999999999999972e+01,3.000000000000000062e-03
2.452266661210000049e+06,1.517600000000000016e+01,3.000000000000000062e-03
2.452270659070000052e+06,1.519899999999999984e+01,3.000000000000000062e-03
2.452271809260000009e+06,1.519200000000000017e+01,3.000000000000000062e-03
2.452272817210000008e+06,1.516600000000000037e+01,3.000000000000000062e-03
2.452274647330000065e+06,1.518900000000000006e+01,3.000000000000000062e-03
2.452276764810000081e+06,1.519400000000000084e+01,3.000000000000000062e-03
2.452277818140000105e+06,1.518399999999999928e+01,3.000000000000000062e-03
2.452279835760000162e+06,1.516900000000000048e+01,3.000000000000000062e-03
2.452280809289999772e+06,1.517399999999999949e+01,3.000000000000000062e-03
2.452282694790000096e+06,1.519999999999999929e+01,3.000000000000000062e-03
2.452283860059999861e+06,1.518599999999999994e+01,3.000000000000000062e-03
2.452288767510000151e+06,1.518599999999999994e+01,3.000000000000000062e-03
2.452290803710000124e+06,1.517399999999999949e+01,3.000000000000000062e-03
2.452292777830000035e+06,1.519599999999999973e+01,4.000000000000000083e-03
2.452294754139999859e+06,1.517399999999999949e+01,4.000000000000000083e-03
2.452296769809999969e+06,1.517500000000000071e+01,4.000000000000000083e-03
2.452298726499999873e+06,1.517399999999999949e+01,3.000000000000000062e-03
2.452300737009999808e+06,1.517300000000000004e+01,3.000000000000000062e-03
2.452302713640000205e+06,1.519200000000000017e+01,4.000000000000000083e-03
2.452304757840000093e+06,1.518200000000000038e+01,4.000000000000000083e-03
2.452315644749999978e+06,1.517300000000000004e+01,3.000000000000000062e-03
2.452323588599999901e+06,1.517099999999999937e+01,3.000000000000000062e-03
2.452327574049999937e+06,1.516799999999999926e+01,4.000000000000000083e-03
2.452333584040000103e+06,1.518299999999999983e+01,4.000000000000000083e-03
2.452339560399999842e+06,1.517900000000000027e+01,4.000000000000000083e-03
2.452345521470000036e+06,1.517600000000000016e+01,4.000000000000000083e-03
2.452351499580000062e+06,1.516900000000000048e+01,4.000000000000000083e-03
2.452369497090000194e+06,1.518800000000000061e+01,4.000000000000000083e-03
2.452385482760000043e+06,1.517900000000000027e+01,4.000000000000000083e-03
2.452529828389999922e+06,1.519200000000000017e+01,4.000000000000000083e-03
2.452539830860000104e+06,1.519699999999999918e+01,4.000000000000000083e-03
2.452545801529999822e+06,1.517600000000000016e+01,4.000000000000000083e-03
2.452552854059999809e+06,1.519800000000000040e+01,4.000000000000000083e-03
2.452556845439999830e+06,1.518399999999999928e+01,4.000000000000000083e-03
2.452560753860000055e+06,1.519899999999999984e+01,3.000000000000000062e-03
2.452564862100000028e+06,1.516600000000000037e+01,3.000000000000000062e-03
2.452573859949999955e+06,1.520899999999999963e+01,4.000000000000000083e-03
2.452578784330000170e+06,1.519299999999999962e+01,4.000000000000000083e-03
2.452583838709999807e+06,1.516799999999999926e+01,4.000000000000000083e-03
2.452590743809999898e+06,1.518599999999999994e+01,3.000000000000000062e-03
2.452596756430000067e+06,1.518900000000000006e+01,4.000000000000000083e-03
2.452605783679999877e+06,1.520199999999999996e+01,4.000000000000000083e-03
2.452609755810000002e+06,1.519200000000000017e+01,4.000000000000000083e-03
2.452614717850000132e+06,1.518399999999999928e+01,4.000000000000000083e-03
2.452618773039999884e+06,1.517500000000000071e+01,4.000000000000000083e-03
