2.452090917530000210e+06,1.530000000000000071e+01,3.000000000000000062e-03
2.452105915399999823e+06,1.530100000000000016e+01,3.000000000000000062e-03
2.452106880030000117e+06,1.530599999999999916e+01,3.000000000000000062e-03
2.452113861250000075e+06,1.529599999999999937e+01,3.000000000000000062e-03
2.452116863570000045e+06,1.529100000000000037e+01,3.000000000000000062e-03
2.452122802730000112e+06,1.527999999999999936e+01,4.000000000000000083e-03
2.452123810360000003e+06,1.529700000000000060e+01,3.000000000000000062e-03
2.452124827399999835e+06,1.529100000000000037e+01,5.000000000000000104e-03
2.452127825300000142e+06,1.531499999999999950e+01,5.000000000000000104e-03
2.452128818179999944e+06,1.530499999999999972e+01,3.000000000000000062e-03
2.452129850140000228e+06,1.530300000000000082e+01,3.000000000000000062e-03
2.452130880390000064e+06,1.528100000000000058e+01,3.000000000000000062e-03
2.452131867999999784e+06,1.530100000000000016e+01,3.000000000000000062e-03
2.452132798390000127e+06,1.528200000000000003e+01,3.000000000000000062e-03
2.452133887050000019e+06,1.528100000000000058e+01,4.000000000000000083e-03
2.452134802130000200e+06,1.530899999999999928e+01,4.000000000000000083e-03
2.452135834790000226e+06,1.530499999999999972e+01,3.000000000000000062e-03
2.452136856379999779e+06,1.528599999999999959e+01,3.000000000000000062e-03
2.452137843419999816e+06,1.529400000000000048e+01,3.000000000000000062e-03
2.452140803739999887e+06,1.529400000000000048e+01,3.000000000000000062e-03
2.452141838520000223e+06,1.528899999999999970e+01,4.000000000000000083e-03
2.452142779560000170e+06,1.528400000000000070e+01,3.000000000000000062e-03
2.452143810329999775e+06,1.528899999999999970e+01,3.000000000000000062e-03
2.452144865189999808e+06,1.528400000000000070e+01,3.000000000000000062e-03
2.452155871139999945e+06,1.528400000000000070e+01,4.000000000000000083e-03
2.452156817780000158e+06,1.528400000000000070e+01,3.000000000000000062e-03
2.452160742730000056e+06,1.529199999999999982e+01,3.000000000000000062e-03
2.452162753690000158e+06,1.528800000000000026e+01,3.000000000000000062e-03
2.452165732030000072e+06,1.528100000000000058e+01,3.000000000000000062e-03
2.452166748240000103e+06,1.527500000000000036e+01,3.000000000000000062e-03
2.452167794420000166e+06,1.529199999999999982e+01,3.000000000000000062e-03
2.452168703910000157e+06,1.529199999999999982e+01,3.000000000000000062e-03
2.452169711740000173e+06,1.528200000000000003e+01,4.000000000000000083e-03
2.452171731989999767e+06,1.528200000000000003e+01,2.000000000000000042e-03
2.452172738650000188e+06,1.528200000000000003e+01,3.000000000000000062e-03
2.452173719190000091e+06,1.527899999999999991e+01,3.000000000000000062e-03
2.452177610119999852e+06,1.528500000000000014e+01,3.000000000000000062e-03
2.452178665719999932e+06,1.528800000000000026e+01,4.000000000000000083e-03
2.452183661950000096e+06,1.529400000000000048e+01,4.000000000000000083e-03
2.452184693349999841e+06,1.529499999999999993e+01,3.000000000000000062e-03
2.452185657279999927e+06,1.528599999999999959e+01,3.000000000000000062e-03
2.452186682049999945e+06,1.529400000000000048e+01,4.000000000000000083e-03
2.452187714699999895e+06,1.527800000000000047e+01,3.000000000000000062e-03
2.452188724520000163e+06,1.528100000000000058e+01,3.000000000000000062e-03
2.452190683730000164e+06,1.528299999999999947e+01,3.000000000000000062e-03
2.452191694279999938e+06,1.529400000000000048e+01,3.000000000000000062e-03
