 466.58384 15.956 0.006
 466.61444 16.004 0.011
 467.56183 16.018 0.010
 467.59126 16.009 0.008
 467.62073 16.048 0.012
 469.57124 16.006 0.007
 469.61101 16.002 0.008
 469.64180 15.995 0.007
 645.93156 15.991 0.005
 649.90499 15.945 0.006
 657.91856 15.926 0.004
 671.91940 15.942 0.011
 686.90407 15.807 0.005
 687.85503 15.824 0.008
 698.81911 15.834 0.006
 700.79001 15.786 0.005
 708.78813 15.684 0.005
 727.67961 15.595 0.006
 746.65956 15.522 0.007
 749.77834 15.551 0.006
 752.63924 15.527 0.008
 765.67987 15.505 0.006
 766.75400 15.503 0.010
 771.67277 15.507 0.010
 772.71981 15.489 0.005
 777.64837 15.491 0.005
 779.67498 15.478 0.005
 781.69064 15.526 0.006
 783.69433 15.546 0.012
 787.73318 15.547 0.011
 788.77035 15.558 0.011
 790.63969 15.524 0.008
 795.69274 15.552 0.006
 798.54263 15.569 0.013
 800.65885 15.576 0.009
 806.65535 15.628 0.006
 818.67399 15.712 0.012
 821.64697 15.704 0.006
 990.89544 15.961 0.008
1089.69031 15.997 0.008
1113.76418 15.940 0.006
1408.89724 15.999 0.004
1475.72990 15.994 0.010
1493.64909 15.974 0.007
1501.60057 15.979 0.008
1543.62980 15.914 0.009
3326.56502 15.374 0.004
3337.66276 15.325 0.004
3355.58712 15.319 0.004
3362.60579 15.384 0.004
3366.56057 15.379 0.004
3370.57920 15.360 0.004
3374.58308 15.328 0.004
3653.75174 15.250 0.004
3657.67568 15.199 0.004
3663.60990 15.241 0.004
3675.68689 15.195 0.004
3686.68499 15.260 0.004
3694.63143 15.188 0.004
3704.66525 15.233 0.004
3714.59721 15.219 0.004
3726.55186 15.238 0.004
3980.81474 15.347 0.004
4021.70903 15.383 0.004
4029.67298 15.402 0.004
4037.68882 15.408 0.004
4041.64382 15.399 0.004
4047.51520 15.416 0.004
4051.56222 15.419 0.004
4058.60173 15.419 0.004
4064.53792 15.441 0.004
4073.62300 15.445 0.004
4078.61794 15.449 0.004
4085.58697 15.461 0.004
4111.59430 15.507 0.004
4354.76371 16.018 0.004
4372.71962 16.002 0.004
4393.66724 16.014 0.004
4397.62237 16.015 0.005
4403.67731 16.021 0.004
4415.63142 16.013 0.004
4418.65993 16.021 0.004
4421.63692 16.046 0.005
4427.58002 16.022 0.005
4432.66073 16.029 0.005
4442.65813 16.029 0.004
4457.56103 16.011 0.005
4465.59025 16.043 0.004
4466.57935 16.040 0.005
4468.59245 16.031 0.004
4470.55580 16.008 0.005
4471.56324 16.051 0.004
4472.53565 16.040 0.004
4708.74471 15.744 0.004
4724.74775 15.651 0.004
4730.70708 15.616 0.004
4731.72350 15.618 0.004
4731.78572 15.616 0.004
4733.71498 15.612 0.004
4733.78698 15.616 0.004
4733.79194 15.621 0.004
4734.66226 15.616 0.004
4734.76614 15.608 0.004
4738.75851 15.598 0.004
4756.72269 15.551 0.004
4760.67122 15.565 0.004
4766.62597 15.545 0.004
4773.56746 15.534 0.004
4773.69796 15.542 0.004
4774.53629 15.556 0.004
4774.65932 15.552 0.004
4775.53618 15.559 0.004
4776.54524 15.539 0.004
4777.55207 15.529 0.004
4779.65513 15.540 0.004
4791.59530 15.522 0.004
4808.56360 15.510 0.004
4808.62418 15.512 0.004
4809.54187 15.517 0.004
4809.63821 15.503 0.004
4810.55118 15.521 0.004
4811.56778 15.507 0.004
4812.63599 15.506 0.005
4821.62462 15.507 0.004
4822.56848 15.490 0.004
4823.54129 15.485 0.004
4824.53331 15.494 0.004
4824.63231 15.501 0.004
4825.56540 15.498 0.004
4826.58903 15.515 0.004
4935.92470 15.415 0.004
4937.92478 15.438 0.004
4940.92644 15.441 0.004
4952.91812 15.412 0.004
4953.89307 15.409 0.004
