3001.70341 15.172 0.005
3034.70325 15.160 0.005
3315.83577 15.164 0.005
3337.77077 15.167 0.005
3355.83990 15.162 0.005
3360.70483 15.165 0.005
3370.84618 15.167 0.005
3376.80956 15.163 0.005
3383.72944 15.163 0.005
3390.74274 15.155 0.005
3398.77801 15.165 0.005
3409.61479 15.163 0.005
3715.72922 15.156 0.005
3720.76204 15.146 0.005
3726.76896 15.167 0.005
3738.71809 15.173 0.005
3746.69719 15.159 0.005
3754.71778 15.151 0.005
3763.77786 15.162 0.005
3776.65381 15.160 0.005
4068.70050 15.140 0.005
4074.72735 15.122 0.005
4103.75212 15.128 0.005
4128.65119 15.123 0.005
4397.86017 15.120 0.005
4412.84837 15.106 0.005
4442.82201 15.126 0.005
4454.76762 15.115 0.005
4472.73499 15.114 0.005
4487.82691 15.116 0.005
4766.78101 15.122 0.005
4778.74130 15.151 0.005
4792.77770 15.127 0.005
4897.64700 15.250 0.005
