3326.56502 16.178 0.005
3337.66276 16.170 0.006
3355.58712 16.163 0.005
3362.60579 16.175 0.005
3366.56057 16.155 0.005
3370.57920 16.163 0.005
3374.58308 16.163 0.005
3653.75174 16.237 0.005
3657.67568 16.232 0.006
3663.60990 16.217 0.006
3675.68689 16.224 0.005
3686.68499 16.233 0.005
3694.63143 16.219 0.005
3704.66525 16.228 0.005
3714.59721 16.235 0.005
3726.55186 16.223 0.005
3980.81474 16.256 0.005
4021.70903 16.231 0.005
4029.67298 16.246 0.005
4037.68882 16.251 0.005
4041.64382 16.251 0.005
4047.51520 16.260 0.005
4051.56222 16.254 0.005
4058.60173 16.239 0.004
4064.53792 16.260 0.005
4073.62300 16.241 0.006
4078.61794 16.251 0.005
4085.58697 16.265 0.005
4111.59430 16.250 0.004
4354.76371 16.193 0.005
4372.71962 16.200 0.005
4393.66724 16.185 0.005
4397.62237 16.176 0.006
4403.67731 16.183 0.005
4415.63142 16.166 0.005
4418.65993 16.172 0.005
4421.63692 16.168 0.005
4427.58002 16.169 0.006
4432.66073 16.159 0.006
4442.65813 16.154 0.005
4457.56103 16.146 0.007
4465.59025 16.158 0.005
4466.57935 16.164 0.005
4468.59245 16.144 0.005
4470.55580 16.162 0.005
4471.56324 16.166 0.005
4472.53565 16.155 0.005
4708.74471 16.160 0.005
4724.74775 16.155 0.006
4730.70708 16.169 0.005
4731.72350 16.174 0.005
4731.78572 16.152 0.005
4733.71498 16.166 0.005
4733.78698 16.165 0.005
4733.79194 16.168 0.005
4734.66226 16.163 0.005
4734.76614 16.162 0.005
4738.75851 16.172 0.005
4756.72269 16.177 0.006
4760.67122 16.164 0.005
4766.62597 16.171 0.005
4773.56746 16.170 0.005
4773.69796 16.166 0.005
4774.53629 16.164 0.005
4774.65932 16.171 0.005
4775.53618 16.166 0.005
4776.54524 16.169 0.005
4777.55207 16.167 0.006
4779.65513 16.167 0.005
4791.59530 16.156 0.005
4808.56360 16.161 0.005
4808.62418 16.164 0.005
4809.54187 16.170 0.006
4809.63821 16.172 0.005
4810.55118 16.159 0.006
4811.56778 16.172 0.006
4812.63599 16.166 0.007
4821.62462 16.146 0.005
4822.56848 16.153 0.005
4823.54129 16.152 0.005
4824.53331 16.157 0.005
4824.63231 16.175 0.005
4825.56540 16.158 0.005
4826.58903 16.167 0.005
4935.92470 16.157 0.006
4937.92478 16.157 0.007
4940.92644 16.140 0.006
4952.91812 16.167 0.005
4953.89307 16.156 0.005
