3326.56502 14.923 0.004
3337.66276 14.922 0.004
3355.58712 14.930 0.004
3362.60579 14.916 0.004
3366.56057 14.902 0.004
3370.57920 14.904 0.004
3374.58308 14.908 0.004
3653.75174 14.946 0.004
3657.67568 14.947 0.004
3663.60990 14.950 0.004
3675.68689 14.946 0.004
3686.68499 14.936 0.004
3694.63143 14.942 0.004
3704.66525 14.953 0.004
3714.59721 14.967 0.004
3726.55186 14.947 0.004
3980.81474 14.951 0.004
4021.70903 14.951 0.004
4029.67298 14.941 0.004
4037.68882 14.933 0.004
4041.64382 14.933 0.004
4047.51520 14.939 0.004
4051.56222 14.941 0.004
4058.60173 14.934 0.004
4064.53792 14.944 0.004
4073.62300 14.948 0.004
4078.61794 14.935 0.004
4085.58697 14.932 0.004
4111.59430 14.930 0.004
4354.76371 14.911 0.004
4372.71962 14.909 0.004
4393.66724 14.903 0.004
4397.62237 14.906 0.004
4403.67731 14.905 0.004
4415.63142 14.904 0.004
4418.65993 14.909 0.004
4421.63692 14.912 0.004
4427.58002 14.917 0.004
4432.66073 14.915 0.004
4442.65813 14.904 0.004
4457.56103 14.907 0.004
4465.59025 14.909 0.004
4466.57935 14.919 0.004
4468.59245 14.916 0.004
4470.55580 14.918 0.004
4471.56324 14.910 0.004
4472.53565 14.920 0.004
4708.74471 14.926 0.004
4724.74775 14.905 0.004
4730.70708 14.913 0.004
4731.72350 14.915 0.004
4731.78572 14.917 0.004
4733.71498 14.917 0.004
4733.78698 14.918 0.004
4733.79194 14.916 0.004
4734.66226 14.922 0.004
4734.76614 14.925 0.004
4738.75851 14.917 0.004
4756.72269 14.917 0.004
4760.67122 14.923 0.004
4766.62597 14.902 0.004
4773.56746 14.921 0.004
4773.69796 14.909 0.004
4774.53629 14.912 0.004
4774.65932 14.907 0.004
4775.53618 14.912 0.004
4776.54524 14.905 0.004
4777.55207 14.914 0.004
4779.65513 14.916 0.004
4791.59530 14.928 0.004
4808.56360 14.901 0.004
4808.62418 14.901 0.004
4809.54187 14.892 0.004
4809.63821 14.903 0.004
4810.55118 14.905 0.004
4811.56778 14.903 0.004
4812.63599 14.914 0.004
4821.62462 14.911 0.004
4822.56848 14.915 0.004
4823.54129 14.919 0.004
4824.53331 14.911 0.004
4824.63231 14.918 0.004
4825.56540 14.915 0.004
4826.58903 14.920 0.004
4935.92470 14.917 0.004
4937.92478 14.908 0.004
4940.92644 14.898 0.004
4952.91812 14.900 0.004
4953.89307 14.902 0.004
