2452104.88015 15.426 0.003 5.10 521.0
2452112.92050 15.424 0.003 5.30 661.0
2452115.89654 15.434 0.004 5.70 666.0
2452116.92441 15.430 0.003 5.66 520.0
2452117.88280 15.430 0.003 5.76 503.0
2452122.86443 15.461 0.003 5.47 1300.0
2452123.87839 15.463 0.003 4.08 1199.0
2452124.93287 15.450 0.004 5.54 1813.0
2452127.90598 15.457 0.005 8.15 1192.0
2452128.87832 15.452 0.004 5.68 1041.0
2452130.81712 15.449 0.003 4.54 977.0
2452131.81013 15.470 0.003 5.19 700.0
2452132.85489 15.469 0.004 5.58 685.0
2452133.86739 15.477 0.004 6.16 763.0
2452134.86050 15.472 0.004 5.58 863.0
2452135.89742 15.467 0.003 4.00 801.0
2452136.90121 15.484 0.004 5.85 848.0
2452138.73971 15.503 0.004 8.99 436.0
2452140.86393 15.495 0.004 5.63 648.0
2452141.77415 15.480 0.004 5.97 778.0
2452142.87404 15.499 0.004 5.62 1053.0
2452143.88310 15.514 0.004 5.20 960.0
2452144.79872 15.491 0.003 4.79 448.0
2452156.72451 15.520 0.004 6.59 684.0
2452160.80374 15.517 0.004 5.78 495.0
2452162.81406 15.505 0.003 5.13 415.0
2452166.80491 15.527 0.003 4.95 492.0
2452167.73814 15.517 0.003 4.61 564.0
2452168.76273 15.518 0.003 5.51 477.0
2452172.80103 15.559 0.003 4.53 604.0
2452173.75706 15.548 0.003 4.37 539.0
2452174.74079 15.561 0.003 4.15 456.0
2452177.68892 15.564 0.004 6.49 616.0
2452183.74804 15.573 0.005 7.29 852.0
2452184.75021 15.533 0.004 6.08 842.0
2452185.71370 15.564 0.005 1.96 908.0
2452186.73851 15.561 0.004 3.31 759.0
2452187.65851 15.563 0.004 6.35 910.0
2452189.74013 15.515 0.004 6.23 863.0
2452190.74023 15.524 0.003 5.07 710.0
2452191.64436 15.545 0.003 5.22 563.0
2452192.70825 15.543 0.003 3.74 457.0
2452193.73545 15.541 0.003 3.79 535.0
2452194.70029 15.556 0.003 4.94 599.0
2452200.71467 15.568 0.003 5.06 642.0
2452203.60292 15.541 0.004 5.00 681.0
2452206.65263 15.587 0.004 5.48 842.0
2452208.69672 15.608 0.004 4.92 844.0
2452211.70464 15.604 0.004 4.88 783.0
2452212.69125 15.592 0.004 4.51 923.0
2452214.69127 15.595 0.004 6.44 1116.0
2452215.72725 15.596 0.004 4.53 1344.0
2452217.68642 15.611 0.004 4.77 1087.0
2452219.72340 15.580 0.004 6.29 892.0
2452222.77270 15.604 0.004 6.74 717.0
2452223.67776 15.580 0.004 5.10 1153.0
2452227.53608 15.591 0.005 7.31 982.0
2452228.60369 15.580 0.003 4.92 749.0
2452230.54177 15.582 0.004 5.77 828.0
2452232.55478 15.568 0.003 4.52 816.0
2452234.59680 15.571 0.003 4.14 792.0
2452236.58602 15.572 0.003 4.18 869.0
2452239.53357 15.580 0.004 5.00 897.0
2452241.57835 15.589 0.003 3.94 903.0
2452243.61670 15.586 0.004 4.44 1020.0
2452249.57288 15.570 0.003 4.04 593.0
2452251.62684 15.580 0.004 4.87 670.0
2452254.58061 15.562 0.004 5.13 593.0
