2455346.93942 13.616 0.003 5.85 1431.0
2455347.91915 13.615 0.003 6.07 925.0
2455359.90603 13.617 0.003 5.93 545.0
2455364.92197 13.611 0.003 6.96 231.0
2455376.94393 13.606 0.003 4.45 860.0
2455378.94532 13.608 0.003 5.08 898.0
2455380.91845 13.601 0.003 7.20 403.0
2455381.92758 13.599 0.003 6.63 597.0
2455384.89334 13.598 0.003 6.78 465.0
2455385.94031 13.594 0.003 4.08 351.0
2455387.86697 13.596 0.003 3.78 263.0
2455388.88329 13.598 0.003 5.67 227.0
2455389.89370 13.595 0.003 5.03 287.0
2455390.89628 13.600 0.003 5.79 249.0
2455392.87879 13.597 0.003 5.57 308.0
2455393.90939 13.598 0.003 7.00 380.0
2455395.89549 13.605 0.003 7.02 408.0
2455399.83421 13.601 0.003 4.29 413.0
2455400.88902 13.601 0.003 4.29 543.0
2455401.87827 13.601 0.003 7.16 632.0
2455403.87478 13.596 0.003 4.49 762.0
2455404.85658 13.598 0.003 4.01 639.0
2455405.86241 13.590 0.003 3.62 462.0
2455407.89566 13.598 0.003 7.70 430.0
2455408.88086 13.601 0.003 5.59 370.0
2455409.85428 13.603 0.003 5.21 292.0
2455410.85577 13.598 0.003 5.02 364.0
2455411.84305 13.589 0.003 4.98 709.0
2455412.83699 13.597 0.003 5.98 339.0
2455414.83647 13.589 0.003 4.43 193.0
2455421.81211 13.584 0.003 5.98 231.0
2455425.90230 13.578 0.003 6.67 266.0
2455426.85678 13.573 0.003 4.68 254.0
2455427.88966 13.566 0.003 3.68 438.0
2455428.79245 13.575 0.003 4.66 406.0
2455430.77366 13.572 0.003 5.16 542.0
2455432.84545 13.573 0.003 5.69 753.0
2455433.82202 13.576 0.003 4.90 656.0
2455434.79283 13.571 0.003 4.32 517.0
2455435.78926 13.570 0.003 3.69 418.0
2455436.79873 13.567 0.003 3.67 347.0
2455437.84090 13.584 0.003 3.25 414.0
2455438.77609 13.579 0.003 4.39 305.0
2455439.76325 13.591 0.003 5.69 427.0
2455443.75548 13.596 0.003 5.47 210.0
2455444.76392 13.602 0.003 5.30 305.0
2455445.72194 13.594 0.003 4.23 267.0
2455447.68027 13.599 0.003 4.96 239.0
2455448.76569 13.600 0.003 4.04 240.0
2455449.66831 13.606 0.003 5.46 245.0
2455450.71275 13.608 0.003 5.79 279.0
2455451.70456 13.607 0.003 5.19 262.0
2455453.71809 13.613 0.003 4.27 206.0
2455454.75120 13.609 0.003 4.45 340.0
2455455.71705 13.602 0.003 4.05 525.0
2455456.78393 13.603 0.003 3.56 298.0
2455457.64075 13.608 0.003 3.75 354.0
2455458.67696 13.613 0.003 5.16 448.0
2455459.67572 13.603 0.003 3.56 535.0
2455462.69006 13.609 0.003 5.26 594.0
2455463.69066 13.608 0.003 5.35 566.0
2455464.69375 13.607 0.003 5.27 407.0
2455465.79100 13.602 0.003 6.33 523.0
